博主,id,时间,来源,收藏,转发,评论,点赞,艾特,标签,内容
好运abigail勤奋赚钱养家,1644244073,04月14日 21:40,微博 weibo.com,,,,,,#西方媒体这一次却沉默了# 美国等西方发达国家向大海倾倒核废料，早已有漫长的历史。此次，#日本政府正式决定福岛核废水排海# 不过是对其有样学样。日本和美国等西方发达国家本质上是一丘之貉，西方此举，完全是对人不对事的双标做派。#外交部召见日本驻华大使提出严正交涉# #日本70年前排废致水俣病灾害持续存在#,【海洋在怒吼——发达国家核废料排海的历史】 O海洋在怒吼——发达国家核废料排海的历史 收起全文d
湖南工业大学青志联体育学院分会,6360374503,04月15日 16:12,微博视频号,,,,2,,#赵立坚请日本政客用核废水做饭洗衣#】日本一些政客费尽心机想证明核废水“清白”，那就请他们把核废水用来饮用、做饭、洗衣或灌溉。日本别以为得到了美国的“感谢”就吃了定心丸。#赵立坚说美国身体很诚实边点赞边禁止#,【日本大米、鱼类等产品进口。美国食品药品管理局强调，由于辐射和核污染相关公共卫生问题，已加强对日本受管制产品的监管。对美国这种政策，不知日本方面作何解释？（总台央视记者申杨 孔禄渊）L环球资讯的微博视频 收起全文d
泡泡酱人,7548255117,04月15日 22:54,小天才Android,,,,,,#赵立坚请日本政客用核废水做饭洗衣#,一直跪舔美国还要被美国加强管控，的什么样的脑子才能干这事 ​
懵懵melodyy,2757639794,04月15日 16:12,微博视频号,,,,,,#赵立坚请日本政客用核废水做饭洗衣#】日本一些政客费尽心机想证明核废水“清白”，那就请他们把核废水用来饮用、做饭、洗衣或灌溉。日本别以为得到了美国的“感谢”就吃了定心丸。#赵立坚说美国身体很诚实边点赞边禁止#,【日本大米、鱼类等产品进口。美国食品药品管理局强调，由于辐射和核污染相关公共卫生问题，已加强对日本受管制产品的监管。对美国这种政策，不知日本方面作何解释？（总台央视记者申杨 孔禄渊）L环球资讯的微博视频 收起全文d
阿超_港媒视点,2473675252,04月15日 22:54,微博视频号,,1,,,,#日本政府正式决定福岛核废水排海#,【去年视频回看|核专家vs日本前首相顾问，逐条回击排废入海】日本政府13日悍然决定，将在2年后，以海洋排放方式处置福岛第一核电站事故的核废水。去年10月，日本前首相安倍晋三特别顾问谷口智彦曾为这一处理方式辩护，但遭到了绿色和平组织核专家让·哈佛坎普的强烈质疑，双方交锋异常激烈。（观察者网）L微丢的微博视频 收起全文d
静思有我,6616180249,04月15日 22:54,微博 weibo.com,,,,2,,-,4月13日，日本政府正式决定要将核废水倒进大海。日本副首相兼财务大臣麻生太郎的表态说：“那些水喝了也没什么事儿。”外交部发言人赵立坚在回答记者提问的时候这样说：“日本个别官员称这些水喝了也没事，请他喝了再说。”对！让日本人先喝！更多内容请听音频：O日本核废水，到底能不能喝？谁说的靠谱？ ​
南宁晚报,2685336121,04月15日 22:54,iPhone客户端,,,,3,,#外交部召见日本驻华大使提出严正交涉#,【】4月15日，外交部部长助理吴江浩召见日本驻华大使垂秀夫，就日本政府决定以海洋排放方式处置福岛核电站事故废水提出严正交涉。　　吴江浩指出，日方有关决定置全球海洋环境于不顾，置国际公共健康安全和周边国家人民切身安全利益于不顾，涉嫌违反国际法和国际规则，不是现代文明国家所为。中方对此表示强烈不满和坚决反对。　　吴江浩表示，中方强烈敦促日方认清自身责任，秉持科学态度，履行国际义务。一是重新审视福岛核电站事故废水处置问题，收回排放入海错误决定；二是在国际机构框架下成立包括中国专家在内的联合技术工作组，确保核废水处置问题严格接受国际评估、核查和监督；三是在同利益攸关方和国际机构协商一致之前，不得擅自启动核废水排海。中方将继续同国际社会一道，密切关注事态发展，保留作出进一步反应的权利。 收起全文d
飞天少女鷗,1971377403,2019年07月15日 16:16,微博视频号,,,,,,#切尔诺贝利#,《切尔诺贝利》，改编自人类历史上最惨烈的核灾难——1986年4月26日爆发的「切尔诺贝利核泄漏」事件。据估计，事故产生的辐射量相当于400颗原子弹，由此造成了9.3万人死亡，27万人患癌，影响了全球20亿人口，本期视频全集解读 L木鱼水心的微博视频 ​
敬理爱仁,2676408707,04月15日 16:12,微博视频号,,,,,,#赵立坚请日本政客用核废水做饭洗衣#】日本一些政客费尽心机想证明核废水“清白”，那就请他们把核废水用来饮用、做饭、洗衣或灌溉。日本别以为得到了美国的“感谢”就吃了定心丸。#赵立坚说美国身体很诚实边点赞边禁止#,【日本大米、鱼类等产品进口。美国食品药品管理局强调，由于辐射和核污染相关公共卫生问题，已加强对日本受管制产品的监管。对美国这种政策，不知日本方面作何解释？（总台央视记者申杨 孔禄渊）L环球资讯的微博视频 收起全文d
菠萝小猋,7476157282,04月15日 22:54,iPhone,,,,,,#赵立坚请日本政客用核废水做饭洗衣#,看到政客这个词有点触动。日本平民也是受害者，新宿西口永远有反核集会，福岛和周边的县真的超级惨。 ​
641v5,2797561295,04月15日 18:27,微博视频号,,,,,,-,【针锋相对！核专家vs日本前首相顾问，逐条回击排废入海决定】日本政府13日悍然决定，将在2年后，以海洋排放方式处置福岛第一核电站事故的核废水。去年10月，日本前首相安倍晋三特别顾问谷口智彦曾为这一处理方式辩护，但遭到了绿色和平组织核专家让·哈佛坎普的强烈质疑，双方交锋异常激烈。谷口智彦：经过ALPS处理，核废水中只剩“氚”这种放射性元素。哈佛坎普：ALPS系统并没有人们期望的那么有效，比如残留了锶90。谷口智彦：排入大海简单且迅速，蒸馏费时费钱。哈佛坎普：你们就想简单迅速摆脱这个问题，好让大家忘了。排入大海考虑的不是科学，而是经济。谷口智彦：已经造了近1000个核废水储存罐了，没空间造新的了。哈佛坎普：附近还有很多空间，但东电想压缩成本。 L微丢的微博视频 收起全文d
你我身處鬥牛場,3182360804,04月15日 16:12,微博视频号,,,,,,#赵立坚请日本政客用核废水做饭洗衣#】日本一些政客费尽心机想证明核废水“清白”，那就请他们把核废水用来饮用、做饭、洗衣或灌溉。日本别以为得到了美国的“感谢”就吃了定心丸。#赵立坚说美国身体很诚实边点赞边禁止#,【日本大米、鱼类等产品进口。美国食品药品管理局强调，由于辐射和核污染相关公共卫生问题，已加强对日本受管制产品的监管。对美国这种政策，不知日本方面作何解释？（总台央视记者申杨 孔禄渊）L环球资讯的微博视频 收起全文d
用户7553749053,7553749053,04月15日 22:53,iPhone客户端,,,,,,#福岛核废水57天可废掉半个太平洋##玖富#, ​
Halive_,5763831040,04月15日 22:53,绿洲APP,,,,1,,#任豪外网# #任豪回应日本核废水争议言论#,  嗯 好的 你很棒  废水就别进太平洋了直接进你脑子里吧 小嘴一张一闭就呼唤什么世界和平的 知道什么事核明白吗 有时间再wb上哔哔建议你多查查度娘呢 想保护地球在线建议你把废水喝了呢 O绿洲 ​
nbxu007,2392923620,04月15日 22:53,Redmi Note 7 Pro,,,,2,@日本大使馆,-,@日本大使馆 既然贵国的各位官员都说你们的核废水处理后可以直接饮用，那就别倒入太平洋了，每个日本国民20公斤，或饮用，或喂狗，或浇花……用途何其多，浪费实不可取啊！ 2宁波 ​
为冲动消费买单的自己留下了眼泪,6576386301,04月15日 22:53,vivo X6S Plus,,,,,,#座头鲸酷爱午夜飙歌#推荐刚上线的海洋纪录片#追踪海洋巨兽#, ，对于最近核废水这件事我觉得还是很有反思意义的！ ​
ysxhpjdyt,7108529327,04月15日 08:15,微博视频号,,,,,,#美国将七家中国超级计算公司列入黑名单#,【 】中美之间的紧张局势再次升温，这次是因为超级计算机。七家中国公司因被指称协助中国军事行动而被美国列入出口黑名单。而这是在美国正努力解决制造汽车所需的半导体芯片短缺问题之际。 L今日俄罗斯RT的微博视频 ​
偶不是马云,1662684992,04月15日 21:32,微博 weibo.com,,,,,,#外交部召见日本驻华大使提出严正交涉#,【】4月15日，外交部部长助理吴江浩召见日本驻华大使垂秀夫，就日本政府决定以海洋排放方式处置福岛核电站事故废水提出严正交涉。　　吴江浩指出，日方有关决定置全球海洋环境于不顾，置国际公共健康安全和周边国家人民切身安全利益于不顾，涉嫌违反国际法和国际规则，不是现代文明国家所为。中方对此表示强烈不满和坚决反对。　　吴江浩表示，中方强烈敦促日方认清自身责任，秉持科学态度，履行国际义务。一是重新审视福岛核电站事故废水处置问题，收回排放入海错误决定；二是在国际机构框架下成立包括中国专家在内的联合技术工作组，确保核废水处置问题严格接受国际评估、核查和监督；三是在同利益攸关方和国际机构协商一致之前，不得擅自启动核废水排海。中方将继续同国际社会一道，密切关注事态发展，保留作出进一步反应的权利。 收起全文d
顺利9992017,6112744024,04月15日 22:52,学习强国客户端,,,,,,-,新华国际时评：排放核废水入海，日方不可一意孤行 O网页链接 ​
冬风之夏,6979866626,04月15日 22:52,荣耀10青春版,,,,,,#日本核废水##日本核污水57天将污染半个太平洋#,不管过去多少年，日本政界都不会放弃征服地球，现在发现征服不了，所以准备毁灭地球了。看来为了活下去，只能毁了日本。 ​
审知逆顺,2433158214,04月15日 22:12,HUAWEI Mate 40 Pro+,,,,,,-,【外交部部长助理吴江浩就日方作出福岛核废水排海决定提出严正交涉】据外交部官网消息：2021年4月15日，外交部部长助理吴江浩召见日本驻华大使垂秀夫，就日本政府决定以海洋排放方式处置福岛核电站事故废水提出严正交涉。　　吴江浩指出，日方有关决定置全球海洋环境于不顾，置国际公共健康安全和周边国家人民切身安全利益于不顾，涉嫌违反国际法和国际规则，不是现代文明国家所为。中方对此表示强烈不满和坚决反对。　　吴江浩表示，中方强烈敦促日方认清自身责任，秉持科学态度，履行国际义务。一是重新审视福岛核电站事故废水处置问题，收回排放入海错误决定；二是在国际机构框架下成立包括中国专家在内的联合技术工作组，确保核废水处置问题严格接受国际评估、核查和监督；三是在同利益攸关方和国际机构协商一致之前，不得擅自启动核废水排海。中方将继续同国际社会一道，密切关注事态发展，保留作出进一步反应的权利。 收起全文d
