博主,id,时间,来源,收藏,转发,评论,点赞,艾特,标签,内容
关雎尔531,7244450625,04月15日 16:33,微博视频号,,,,,@人民视频,#赵立坚请日本政客用核废水做饭洗衣#】 @人民视频 #跟我看外交# #与发言人相约蓝厅#,【L外交部发言人办公室的微博视频 ​
山西绛县反邪教,6051581839,04月16日 20:55,无邪君的Android,,,,,,#联合国专家称日核废水影响将超100年#,【】“上百万吨被污染的水排入大海之后，对人类和环境的威胁可能会持续超过100年。”联合国有关人权专家15日发表共同声明，对日本政府以海洋排放方式处置福岛核电站事故核废水的决定“深感失望”。L央视频的微博视频 ​​​
苍烟野鹤,5616956605,04月16日 21:18,微博 weibo.com,,,,,,#微博公开课#,"发布了头条文章：《薛定谔的太平洋——说说最近日本排核废水事件》 某核一名员工，以工作身份发表核废水观点，被另一名员工举报了,所以我本来也不想写什么，怎奈太多朋友要我发表看法了，于是就写一点吧  O薛定谔的太平洋——说说最近日本排核废水事件 ​"
小鱼儿6718679606,6718679606,04月16日 22:28,央视新闻,,,,,,-,火力全开！赵立坚七问日本核废水排海  O网页链接 ​
VV的小米梅,5088284869,04月16日 22:28,微博 weibo.com,,,,1,,-,随手在推特上搜了一下Japan，关于核废水入海的新闻，唯一的一个热门话题标签是#Fukushima，仅此一个，且话题参与度还极低，都是各国普通老百姓在强烈且无力的反对，西方媒体全面失声，这统一的步伐简直excellent到不行。 ​
云视网,2332808060,04月16日 22:28,微博 weibo.com,,,,,,-,【美国侵犯人权五宗罪之五：“双标灯塔”的“灯下黑”】新华社北京4月15日电在日本政府排放核废水入海的决定遭到日本国内外强烈质疑之际，向来自称注重环保、关心核安全的美国却为日本盟友公开“点赞”，如此“看人不看事”的态度令人瞠目。O网页链接 ​
BeomBeom_Max,6088299554,04月16日 19:00,微博 weibo.com,,,,,@微博抽奖平台,#辽宁省考面试15天打卡# 来啦！参与方式：带话题转发，连续打卡15天即可参加【打卡抽奖活动】从连续转发15天的小伙伴里抽30位，送【粉笔牛皮本+星河鼠标垫】抽20位，送【面试晨读材料+粉笔支楞台历】抽10位，送【粉笔一准上岸印章+配套印泥】抽5 位， 送【喵喵机P1错题打印机】15天打卡计划day5：【80个#地理#, 常识考点】地理知识属于公基考察范围内，内容多需要反复记忆！有关世界气候相关知识，现在就背起来~~~注意事项：打卡仅可当天转发，不能补打卡哦~~   此打卡活动与现行21天打卡活动并行，两个活动可同时参加。@微博抽奖平台 收起全文d
入梦三分_,3853086829,04月16日 22:24,Android客户端,,,,,,#东京奥组委主席称奥运会不会取消#,东京奥组委主席桥本圣子16日否认了奥运会可能取消的猜测，她称奥组委没有考虑取消奥运会的问题。桥本圣子也承认，现在奥运会的筹办有很多令人担心的问题，但是她坚称：“我们没有考虑取消奥运会。”她还说，东京奥组委将继续努力，加强执行防疫措施，让所有人能够对奥运会的安全放心。奥运会可能取消的传言来自日本执政的自民党干事长二阶俊博，他15日在参加一个电视节目时说：“如果实在无法办下去，我们应该毫不犹豫地取消。” 收起全文d
_____彪悍的菇凉,3867980880,04月16日 22:27,微博 weibo.com,,,,,,#日本核废水入海对中国有何影响##电视剧小娘惹#,待我长发齐腰， 少年我勒死你可否？ ​
东北网新闻官方微博,6385773922,04月16日 22:27,微博 weibo.com,,,,,,-,外交部召见日本驻华大使 就日方作出福岛核废水排海决定提出严正交涉O外交部召见日本驻华大使 就日方作出福岛核废水排海决定提出严正交涉 ​
往后余生that,5109094602,04月16日 22:24,iPhone XS Max,,,,,,#东京奥组委主席称奥运会不会取消#,东京奥组委主席桥本圣子16日否认了奥运会可能取消的猜测，她称奥组委没有考虑取消奥运会的问题。桥本圣子也承认，现在奥运会的筹办有很多令人担心的问题，但是她坚称：“我们没有考虑取消奥运会。”她还说，东京奥组委将继续努力，加强执行防疫措施，让所有人能够对奥运会的安全放心。奥运会可能取消的传言来自日本执政的自民党干事长二阶俊博，他15日在参加一个电视节目时说：“如果实在无法办下去，我们应该毫不犹豫地取消。” 收起全文d
云南政法,6345028642,04月16日 22:27,iPhone客户端,,2,0,1,,#赵立坚7问日本核废水排海#,：如果确实没有污染，日方心虚什么？（人民视频） L云南共青团的微博视频 ​​​
狂吸锦鲤大队yes,6057057683,04月16日 22:24,小米CC9e,,,,,,#东京奥组委主席称奥运会不会取消#,东京奥组委主席桥本圣子16日否认了奥运会可能取消的猜测，她称奥组委没有考虑取消奥运会的问题。桥本圣子也承认，现在奥运会的筹办有很多令人担心的问题，但是她坚称：“我们没有考虑取消奥运会。”她还说，东京奥组委将继续努力，加强执行防疫措施，让所有人能够对奥运会的安全放心。奥运会可能取消的传言来自日本执政的自民党干事长二阶俊博，他15日在参加一个电视节目时说：“如果实在无法办下去，我们应该毫不犹豫地取消。” 收起全文d
兰州安宁,5813728966,04月16日 22:27,微博视频号,,,,3,,#联合国称日本排污影响将持续超100年#,【“深感失望”！】联合国有关人权专家15日发表共同声明，对日本政府以海洋排放方式处置福岛核电站事故核废水的决定“深感失望”。声明表示，日本政府的这一决定非常令人担忧，因为上百万吨被污染的水排入大海后，可能会对许多人的生命和整个环境造成严重影响，对人类和环境的威胁可能会持续超过100年，从而对有关人权的保障构成极大威胁。声明说，日本应该切实履行防止有害物质泄漏并对其行为的风险进行充分评估，以更好地保护而不是损害海洋环境。 L央视网的微博视频 2兰州 收起全文d
天晴的那天,5650135425,04月16日 22:26,新版微博 weibo.com,,,,,,-,"日本排核废水,石原里美的<深深的恋爱>现在放出来,也太尴尬了笑死我了 ​"
思茅微博-中国茶城,3316903742,04月16日 16:09,微博视频号,,,,,,#赵立坚7问日本核废水排海#：#赵立坚问若无污染日本心虚什么#,【？】赵立坚：世界各国难以理解的是，日方在没有穷尽安全处置手段的情况下，为何执意选择损害全球海洋环境的危险方式？日方强调排放的是经处理的“净化水”，又何必建造储存罐严密封装？日方称排放参照国际惯例和国际标准，但全世界还没有将核事故产生的污染水排海的先例，哪来的惯例呢？日方单方面得出的标准得到哪个第三方机构客观独立的验证和认可吗？日方摆出一副重视外界关切的姿态，有没有和周边国家及国际环保组织充分协商？为什么迟迟不愿在国际机构框架下成立包括中国专家在内的技术联合工作组，接受国际评估、核查和监督？据路透社报道，4月12日，一名日本政府高官发邮件要求国际媒体不要使用“受污染”一词来形容核废水。如果确实没有污染，日方心虚什么？L人民视频的微博视频 收起全文d
张小瑶要逍遥,7427005260,04月16日 22:26,HUAWEI P30 Pro,,,1,1,,-,今日最佳晚上暴走面试的时候，一个选手从日本核废水引入，我还以为他要讲生态或者环保之类的，结果开始给我讲核，核裂变，核聚变，没想到之后的十分钟我听了节物理课试讲讲完了我和晓芬开始点评我：你表达能力很强，教态很好也挺大方的，但咱们受众主要是小孩子嘛，你这可能太难了，可以看看有什么更通俗易懂的方式来表达选手：那我是凉凉了吗？晓芬：不不不你讲的挺好的，就是主题可以考虑换一下，这个我们都听不懂，小朋友肯定更听不懂选手：你们不是物理的啊我：确实然后他走的时候出门把门带上，门还没完全关上，说了句笑死我和晓芬在他讲的时候才快被笑死了听的时候全程憋笑 2上海·华东师范大学(闵行校区) 收起全文d
闻风落羽,1650336731,04月16日 22:26,三星Galaxy S10,,,,,,-,日本日渐增多的核废水，能处理么，可以，八千亿人民币！最后选择投放海洋，说无赖都对不起这个形容词。当然没有美国默许他也不敢干。所以说有人曾讲日本这个民族谦逊严谨素质高，客观一点，某些方面我同意，但到了关节点，他狗起来是真的狗！ ​
看看新闻KNEWS,1845864154,04月16日 22:26,微博视频号,,5,4,9,,-,【抗议核废水入海 首尔一超市挂出抵制日货标语】当地时间4月15日，韩国首尔一家大型超市海产品售卖区挂出了“抵制日货”的标语。近期针对日本政府决定排福岛核污水入海一事，韩国各界纷纷表示抗议。 L看看新闻KNEWS的微博视频 ​
Heisenberg在马孔多,7135037883,04月16日 21:18,微博 weibo.com,,,,,,#微博公开课#,"发布了头条文章：《薛定谔的太平洋——说说最近日本排核废水事件》 某核一名员工，以工作身份发表核废水观点，被另一名员工举报了,所以我本来也不想写什么，怎奈太多朋友要我发表看法了，于是就写一点吧  O薛定谔的太平洋——说说最近日本排核废水事件 ​"
小白_咚咚锵,1733663977,04月16日 22:25,iPhone客户端,,,,,,-,11占领小白白微博第一篇流水账：好讨厌自己的微博面对一堆脑瘫的私信 头疼我以后不会再吃日本的零食了一旦核废水进入到海洋感觉世界末日就要来了 ​
少爷_范儿,3866007679,04月16日 22:25,微博 weibo.com,,,,,,#日本核废水入海对中国有何影响##电视剧小娘惹#,女孩子嘛 接地气点才可爱 ​
林半仙___,2835832670,04月16日 22:25,Android,,,,,,-,看核废水看得感觉大家都好苦 人生啊.jpg 都一样悲哀 ​
_____________帅气范儿,3867849953,04月16日 22:25,微博 weibo.com,,,,,,#日本核废水入海对中国有何影响##电视剧小娘惹#,不要抱怨会丑 ​
小川正道,5305365964,04月16日 11:59,小徽徽的Android,,,,,,#日官员回应不喝核废水##日官员称喝了核废水也不能证明安全性#,日本官员回应为何不喝核废水：喝了也不能科学证明核废水就安全！ L安徽反邪教的微博视频 ​
不是仓鼠侠是老虎侠,7510012361,04月16日 19:24,iPhone客户端,,,,,,#姚琛小号道歉#, 姚琛小号发文为和任豪深夜现身KTV的事情道歉，“3月28日晚上一起工作结束以后，临时决定去唱歌休闲放松一下，期间有其他普通友人加入，唱了2小时后直接回宿舍休息”，今后会更注意私下休闲娱乐的分寸感。 ​
