博主,id,时间,来源,收藏,转发,评论,点赞,艾特,标签,内容
愛吾中华_,6438775800.0,04月15日 13:46,祖国反黑站超话,,,,,,-,日本自民党干事长：取消东京奥运会也是选项 ​
LEGENDTIN,2653577890.0,04月15日 22:09,iPhone客户端,,,,,,-,【外交部部长助理吴江浩就日方作出福岛核废水排海决定提出严正交涉】 O外交部部长助理吴江浩就日方作出福岛核废水排海决定提出严正交涉 分享自南方都市报 O外交部部长助理吴江浩就日方作出福岛核废水排海决定提出严正交涉 ​
陇南两当县法院,3911200331.0,04月15日 22:09,微博视频号,,,,1.0,,#赵立坚请日本政客用核废水做饭洗衣#】日本一些政客费尽心机想证明核废水“清白”，那就请他们把核废水用来饮用、做饭、洗衣或灌溉。日本别以为得到了美国的“感谢”就吃了定心丸。#赵立坚说美国身体很诚实边点赞边禁止#,【日本大米、鱼类等产品进口。美国食品药品管理局强调，由于辐射和核污染相关公共卫生问题，已加强对日本受管制产品的监管。对美国这种政策，不知日本方面作何解释？（总台央视记者申杨 孔禄渊）L环球资讯的微博视频 收起全文d
是杜小园,6540293160.0,04月15日 22:09,微博国际版,,,1.0,,,#每日一善##阳光信用#, 　谁会将“放射性氚”与可爱的“吉祥物”联系在一起呢？近日，日本政府为了给福岛核电站排放核废水事件公关，竟将氚“吉祥物化”，试图“为氚创造亲近感”，如此“神操作”，令人咋舌。对其他60余种放射性核素存而不论，对向海洋排放核废水的远期危害避而不谈，煞费苦心却终究欺骗不了世人。 收起全文d
这里是小舟,2325213694.0,04月15日 15:25,微博视频号,,,,,,#日本70年前排废致水俣病灾害持续存在#,【忘了痛吗？】在日本，很多民众至今都难以忘记含有污染物的工业废水对他们的伤害。上世纪50年代，日本熊本县曾经暴发过一次震惊世界的“水俣病”环境公害事件，患者因为脑中枢神经被侵害，轻者口齿不清手足麻痹，重者神经失常甚至死亡，当地畸形婴儿出生率也有所升高。经3年调查，确定罪魁祸首是当地氮肥工厂未经处理直接排放的剧毒甲基汞。 L央视网快看的微博视频 收起全文d
心懿欢,6480354844.0,04月15日 22:09,vivo Y70s 5G,,,,,,#日本副首相称喝处理核废水没事#,那就别排了吧，自家解决吧 ​
用户7587230550兰领,7587230550.0,04月15日 22:09,快手极速版,,,,,@快手,##快手#,赵立坚嘲讽美国对核废水身体很诚实：一边点赞，一边禁止日本产品进口！  @快手 L正义网的快手视频 ​
甘肃检察,3924721943.0,04月15日 22:09,新浪微博4G版,,,,3.0,,#赵立坚嘲讽美国对核废水身体很诚实#】15日，外交部发言人赵立坚表示，日本一些政客费尽心思，想要证明核废水清白，那就请他们把核废水用来饮用、做饭、洗衣服或者灌溉，请他们保证海产品不会被核废水污染。#赵立坚说别以为得到美国感谢就吃了定心丸#,【美国身体很诚实，一边点赞，一边禁止日本大米、鱼类等产品进口。对美国这种政策，不知日本方面作何解释？（人民日报记者范敬宜）L人民视频的微博视频 收起全文d
熊江右,1668648462.0,04月14日 09:50,微博视频号,,,,,,#V光计划#,【逸语道破：核废水入海危及全球，还有人给日本政府做“文宣”？】日本政府想省事，东电想省钱，但即便日本政府对国际原子能机构影响巨大，他们也根本没有为日本政府开通行证。我们国内的部分自媒体哪里来的自信给日本政府“开绿灯”？说日本核废水安全的“公关稿”请不要再发了。 L沈逸的微博视频 收起全文d
一立大坚果,2804795181.0,04月15日 22:09,iPhone 11,,,,,,-,赵立坚：请日本把核废水用来饮用、做饭、洗衣或灌溉 ​​​
孙霖sunlin,6099618895.0,04月15日 22:09,微博问答,,,,,@褚明宇,-,我围观了@褚明宇 的回答，该问题价值2198.00元，围观仅1元，快来一起围观~ O微博问答 ​
LinHowTung,1872737664.0,04月14日 21:40,微博 weibo.com,,,,,,#西方媒体这一次却沉默了# 美国等西方发达国家向大海倾倒核废料，早已有漫长的历史。此次，#日本政府正式决定福岛核废水排海# 不过是对其有样学样。日本和美国等西方发达国家本质上是一丘之貉，西方此举，完全是对人不对事的双标做派。#外交部召见日本驻华大使提出严正交涉# #日本70年前排废致水俣病灾害持续存在#,【海洋在怒吼——发达国家核废料排海的历史】 O海洋在怒吼——发达国家核废料排海的历史 收起全文d
纠结希,1772928593.0,04月15日 20:21,三星android智能手机,,,,,,-,以及我昨天还看到一句，说我国也在发展核电，对他国海洋排废的操作不宜过度恐慌。我寻思，朋友，不太对吧，发展核电和迷惑淡处理同切尔诺贝利这种被诸位当作极权耻辱柱的核事故同等水平的核事故中间差得是不是有点远啊? ​
想念517的微笑,7397660563.0,04月15日 16:33,微博视频号,,,,,@人民视频,#赵立坚请日本政客用核废水做饭洗衣#】 @人民视频 #跟我看外交# #与发言人相约蓝厅#,【L外交部发言人办公室的微博视频 ​
哇很高兴认识你,2464423477.0,04月15日 22:09,iPhone XS Max,,,1.0,,,-,最近日本排放核废水的事情真的太让人 糟心了 ​
您哪位zzz,6575805458.0,04月14日 21:40,微博 weibo.com,,,,,,#西方媒体这一次却沉默了# 美国等西方发达国家向大海倾倒核废料，早已有漫长的历史。此次，#日本政府正式决定福岛核废水排海# 不过是对其有样学样。日本和美国等西方发达国家本质上是一丘之貉，西方此举，完全是对人不对事的双标做派。#外交部召见日本驻华大使提出严正交涉# #日本70年前排废致水俣病灾害持续存在#,【海洋在怒吼——发达国家核废料排海的历史】 O海洋在怒吼——发达国家核废料排海的历史 收起全文d
山西绛县反邪教,6051581839.0,04月15日 16:54,无邪君的Android,,,,,,#赵立坚请日本政客用核废水做饭洗衣#,赵立坚：日本一些政客想证明核废水清白，就请他们把核废水用来饮用、做饭、洗衣服。（新华每日电讯） L中国反邪教的微博视频 ​
普安检察,5619250349.0,04月15日 22:08,iPhone 11,,,8.0,3.0,,#外交部召见日本驻华大使提出严正交涉#,【】4月15日，外交部部长助理吴江浩召见日本驻华大使垂秀夫，就日本政府决定以海洋排放方式处置福岛核电站事故废水提出严正交涉。　　吴江浩指出，日方有关决定置全球海洋环境于不顾，置国际公共健康安全和周边国家人民切身安全利益于不顾，涉嫌违反国际法和国际规则，不是现代文明国家所为。中方对此表示强烈不满和坚决反对。　　吴江浩表示，中方强烈敦促日方认清自身责任，秉持科学态度，履行国际义务。一是重新审视福岛核电站事故废水处置问题，收回排放入海错误决定；二是在国际机构框架下成立包括中国专家在内的联合技术工作组，确保核废水处置问题严格接受国际评估、核查和监督；三是在同利益攸关方和国际机构协商一致之前，不得擅自启动核废水排海。中方将继续同国际社会一道，密切关注事态发展，保留作出进一步反应的权利。 收起全文d
绥北人民法院,3004960331.0,04月15日 22:08,微博视频号,,,,1.0,,#赵立坚请日本政客用核废水做饭洗衣#【#赵立坚说美国身体很诚实边点赞边禁止#,】中国外交部发言人赵立坚15日在例行记者会上，再次就日本政府向海洋排放核废水决定发声。他说，日本别以为得到了美国的“感谢”就吃了定心丸。赵立坚指出，美国身体很诚实，一边点赞，一边禁止日本大米、鱼类等产品进口。美国食品药品管理局强调，由于辐射和核污染相关公共卫生问题，已加强对日本受管制产品的监管。“对美国这种政策，不知日本方面作何解释？”  L中新视频的微博视频收起全文dL中新视频的微博视频 收起全文d
超话又断签了,2726477205.0,04月15日 22:08,许嵩娘子iPhone客户端,,,,,,#任豪道歉#,核废水你任豪第一个喝 ​
周丢丢哦,7532785347.0,04月15日 16:12,微博视频号,,,,,,#赵立坚请日本政客用核废水做饭洗衣#】日本一些政客费尽心机想证明核废水“清白”，那就请他们把核废水用来饮用、做饭、洗衣或灌溉。日本别以为得到了美国的“感谢”就吃了定心丸。#赵立坚说美国身体很诚实边点赞边禁止#,【日本大米、鱼类等产品进口。美国食品药品管理局强调，由于辐射和核污染相关公共卫生问题，已加强对日本受管制产品的监管。对美国这种政策，不知日本方面作何解释？（总台央视记者申杨 孔禄渊）L环球资讯的微博视频 收起全文d
辽宁共青团,2079751412.0,04月15日 22:08,微博视频号,,8.0,6.0,8.0,,#外交部召见日本驻华大使提出严正交涉#,外交部部长助理吴江浩召见日本驻华大使垂秀夫，就日本政府决定以海洋排放方式处置福岛核电站事故废水提出严正交涉。（新华每日电讯） L辽宁共青团的微博视频 ​
哲远优思,6310980261.0,04月15日 22:08,荣耀30 5G,,,2.0,5.0,,#日本副首相称喝处理核废水没事#, 2013年，时任日本首相的安倍晋三，曾专门到福岛第一核电站并亲自品尝了相马市渔港捕捞的海鲜，但自从那以后，安倍晋三的身体健康状况开始恶化，他的溃疡性大肠炎又开始反复发作，和吃了含有微量辐射物质的海鲜有莫大关系。 ​
东坡微健康,3669004851.0,04月15日 21:32,微博 weibo.com,,,,,,#外交部召见日本驻华大使提出严正交涉#,【】4月15日，外交部部长助理吴江浩召见日本驻华大使垂秀夫，就日本政府决定以海洋排放方式处置福岛核电站事故废水提出严正交涉。　　吴江浩指出，日方有关决定置全球海洋环境于不顾，置国际公共健康安全和周边国家人民切身安全利益于不顾，涉嫌违反国际法和国际规则，不是现代文明国家所为。中方对此表示强烈不满和坚决反对。　　吴江浩表示，中方强烈敦促日方认清自身责任，秉持科学态度，履行国际义务。一是重新审视福岛核电站事故废水处置问题，收回排放入海错误决定；二是在国际机构框架下成立包括中国专家在内的联合技术工作组，确保核废水处置问题严格接受国际评估、核查和监督；三是在同利益攸关方和国际机构协商一致之前，不得擅自启动核废水排海。中方将继续同国际社会一道，密切关注事态发展，保留作出进一步反应的权利。 收起全文d
羡辰心系墨香,7556596779.0,04月15日 22:08,iPhone客户端,,,1.0,3.0,,#日本政府正式决定福岛核废水排海##日本副首相称喝处理核废水没事##美国支持日本福岛污水入海决定#,请美国人和日本人把废水喝了不然没资格放屁 ​
xiaoju321,1975500811.0,04月15日 22:08,微博问答,,,,,@二总,-,我围观了@二总 的回答，该问题价值250.00元，围观仅1元，快来一起围观~ O微博问答 ​
is_皮皮鲁ing,5625129734.0,04月15日 15:50,新版微博 weibo.com,,,,,,-,刘慈欣曾将人类的科技树归纳往两个方向：如果 VR 更早成熟，人类就会向着更内向的赛博朋克方向发展。 如果是航天技术先成熟，那人类文明就会朝着星辰大海宇宙争霸的方向发展。现在看来，中本聪才是一切的面壁人，2008 年发明比特币，2021 年地球人已经用不上显卡了，VR 线终结。 ​​​
凯龙的后浪财经,6067653462.0,04月15日 22:08,微博视频号,,,,3.0,,#赵立坚说请日本官员先喝核废水#,日本决定核废水排海，为何西方国家却集体沉默？ L凯龙的后浪财经的微博视频 ​
越过晨昏线,6216254545.0,04月15日 13:29,微博视频号,,,,,,#江歌母亲不同意调解#,【江母诉刘鑫生命权纠纷案法庭辩论结束，原告不同意调解】 4月15日，山东青岛。据城阳区法院，江歌母亲诉刘鑫生命权纠纷案法庭辩论结束，原告江秋莲（江歌母亲）不同意调解。O江母诉刘鑫生命权纠纷案法庭辩论结束，原告不同意调解 L澎湃新闻的微博视频 ​
通往NU役之路,7581627474.0,04月14日 14:43,微博视频号,,,,,,#东京奥运倒计时100天#,因为核废水，日本处在舆论漩涡。但似乎只有中、韩表态反对。美国表态支持日本，国际原子能机构也表态支持。西方大国没有发声，因为他们离得远，可以不用考虑。不得不说，日本是非常成功的，做坏事也有人挺。，建议一直声称核废水达到饮用水标准的日本，可以直接用核废水来保障奥运会饮用水。 L绝密档案集的微博视频 收起全文d
日本的大小事,7592887219.0,04月15日 22:07,iPhone客户端,,,1.0,,,#日本政府正式决定福岛核废水排海#,日本“复兴厅”计划三年内花10亿日元（6000万人民币） 来洗白核废水排放国内外风评。有这钱干点正经事不好么。说服国内外。自负自大的日本人国内都需要说服，那就说明这是一个错❌与其说是说服，说白了就是想尽办法找合理借口。只收集片面有利的证据来找枪手写东西而已。 工匠精神， 在处理风评和“荣誉”问题上也无不所用其极。哪怕是建立在谎言和借口上的“荣誉”。 收起全文d
武侯共青团,3241571192.0,04月15日 22:07,Android,,,,,,#外交部回应日本催中国实现碳中和#,赵立坚：建议日方以责人之心责己。我劝日方先管好自己的事，尽快回应国际社会严重关切，以负责任的态度处理好福岛核废水问题。L央视新闻的微博视频 ​
Lord_胜,5379986016.0,04月15日 22:07,坚果手机 R1,,,,5.0,,#日本政府正式决定福岛核废水排海#,两年后：“排放废水，我们也是实属无奈，对不起”！二十年后：“排放废水，我们也是受害者，那是二十年前日本人干的”。五十年后：“废水？谁排放废水了？造谣”！ ​
baguabanyun,5617157671.0,04月15日 22:07,新浪看点客户端,,,,,,#任豪道歉#, 近日，R1SE成员任豪在某平台上对“日本福岛核废水”发表个人言论，“对于日本福岛核电站如果我们用更大的罩子使其封闭，封闭该地区为核废水处理厂，如果我们祖国愿意去帮他一把，全世界人就能明白什么是中... OR1SE又塌房！任豪为不当发言道歉！网友：学历没进修好？ ​
甲篆咖而,1004801951.0,04月15日 22:07,新版微博 weibo.com,,,,,,-,我外交部就日核废水排海提严正交涉。 ​
正经时平,1096964403.0,04月15日 22:07,HUAWEI P30,,,,,,-,2021年4月15日，外交部部长助理吴江浩召见日本驻华大使垂秀夫，就日本政府决定以海洋排放方式处置福岛核电站事故废水提出严正交渉。 ​
买一袋盐酥鸡,5449557835.0,04月15日 22:07,iPhone客户端,,,,,,#赵立坚请日本政客用核废水做饭洗衣#,。 ​
書-玍-孔乙魢,1705333161.0,04月15日 22:07,分享按钮,,,,,,-,外交部部长助理召见日本驻华大使，就福岛核废水排放提出严正交涉 O外交部部长助理召见日本驻华大使，就福岛核废水排放提出严正交涉 ​
愛吾中华_,6438775800.0,04月14日 21:09,封印已解除Android,,,,,,#赵立坚说请日本官员先喝核废水# 日本副首相称喝核废水没事，那么日本人总共1.26亿人口，125万吨核废水，每人喝10公斤核废水就可以了，一人一天喝1.5公斤，一周就喝完了，这不会太难吧？ 我想，假如倒核废水进大海的是中国，这会儿估计已经被判反人类罪了吧?再如果是伊拉克、塞尔维亚、叙利亚等中小国家，估计北约舰队已经上门送温暖了吧?还有，那些环保NGO，以前在中国海边发现一个塑料袋都痛心疾首，能在网上骂半天，这次超百万吨核污水要排入大海，他们居然一言不发。 ​​#日本副首相称喝处理核废水没事#, L马上评的微博视频 收起全文d
mj微风,5323216117.0,04月15日 22:06,Android,,,,1.0,,#日本政府正式决定福岛核废水排海# 今天，外交部部长助理吴江浩召见日本驻华大使垂秀夫提出严正交涉。中方将继续同国际社会一道，密切关注事态发展，保留作出进一步反应的权利…#外交部召见日本驻华大使##赵立坚请日本政客用核废水做饭洗衣#, ​
一天只吃五个小朋友,5828674916.0,04月14日 17:19,微博视频号,,,,,,#赵立坚说请日本官员先喝核废水#】#日本副首相称喝处理核废水没事#,【，赵立坚：那请他喝了再说！ L央视新闻的微博视频 ​
涼月Gloria,1911415761.0,04月14日 21:40,微博 weibo.com,,,,,,#西方媒体这一次却沉默了# 美国等西方发达国家向大海倾倒核废料，早已有漫长的历史。此次，#日本政府正式决定福岛核废水排海# 不过是对其有样学样。日本和美国等西方发达国家本质上是一丘之貉，西方此举，完全是对人不对事的双标做派。#外交部召见日本驻华大使提出严正交涉# #日本70年前排废致水俣病灾害持续存在#,【海洋在怒吼——发达国家核废料排海的历史】 O海洋在怒吼——发达国家核废料排海的历史 收起全文d
娱乐哔哔酱,1815040952.0,04月15日 16:12,微博视频号,,,,,,#赵立坚请日本政客用核废水做饭洗衣#】日本一些政客费尽心机想证明核废水“清白”，那就请他们把核废水用来饮用、做饭、洗衣或灌溉。日本别以为得到了美国的“感谢”就吃了定心丸。#赵立坚说美国身体很诚实边点赞边禁止#,【日本大米、鱼类等产品进口。美国食品药品管理局强调，由于辐射和核污染相关公共卫生问题，已加强对日本受管制产品的监管。对美国这种政策，不知日本方面作何解释？（总台央视记者申杨 孔禄渊）L环球资讯的微博视频 收起全文d
下午茶2599,2161876737.0,04月15日 22:06,微博视频号,,,,5.0,,#赵立坚请日本政客用核废水做饭洗衣#日本一些政客费尽心机想证明核废水“清白”，那就请他们把核废水用来饮用、做饭、洗衣或灌溉。日本别以为得到了美国的“感谢”就吃了定心丸。#赵立坚说美国身体很诚实边点赞边禁止#,日本大米、鱼类等产品进口。美国食品药品管理局强调，由于辐射和核污染相关公共卫生问题，已加强对日本受管制产品的监管。对美国这种政策，不知日本方面作何解释？（总台央视记者申杨 孔禄渊）L环球资讯的微博视频 收起全文d
讨论者Q,7283374108.0,04月15日 21:42,微博视频号,,,,,,-,【针锋相对！核专家vs日本前首相顾问，逐条回击排废入海决定】日本政府13日悍然决定，将在2年后，以海洋排放方式处置福岛第一核电站事故的核废水。去年10月，日本前首相安倍晋三特别顾问谷口智彦曾为这一处理方式辩护，但遭到了绿色和平组织核专家让·哈佛坎普的强烈质疑，双方交锋异常激烈。谷口智彦：经过ALPS处理，核废水中只剩“氚”这种放射性元素。哈佛坎普：ALPS系统并没有人们期望的那么有效，比如残留了锶90。谷口智彦：排入大海简单且迅速，蒸馏费时费钱。哈佛坎普：你们就想简单迅速摆脱这个问题，好让大家忘了。排入大海考虑的不是科学，而是经济。谷口智彦：已经造了近1000个核废水储存罐了，没空间造新的了。哈佛坎普：附近还有很多空间，但东电想压缩成本。L微丢的微博视频 收起全文d
海沙的小窝,1641016641.0,04月15日 22:06,小米9 Pro 5G,,,,,,-,外交部部长助理召见日本驻华大使，就核废水排放提出严正交涉O外交部部长助理召见日本驻华大使，就核废水排放提出严正交涉 ​
幸福街口2692180355,2692180355.0,04月15日 18:45,微博视频号,,,,,,-,外交部再批日本排放核废水：别以为得了美国“感谢”就吃了定心丸。美国身体很诚实 ，一边点赞一边禁止日本进口。（新华社） L共青团中央的微博视频 ​​​
一统军事,5868304266.0,04月15日 22:06,微博视频号,,,,,,#10年前日本官员颤抖喝下核废水#,日本副首相称喝处理核废水没事 首相没喝，他先干了！虽然倒水的手，微微颤抖…  L一统军事的微博视频 ​
皇家骠骑兵,1068584911.0,04月15日 22:06,iPhone客户端,,,,1.0,,-,太君！不，天皇陛下！你们怎么能这么造呢？说好的“大东亚共荣”呢？[旺柴]《外交部部长助理吴江浩就日方作出福岛核废水排海决定提出严正交涉》2021年4月15日，外交部部长助理吴江浩召见日本驻华大使垂秀夫，就日本政府决定以海洋排放方式处置福岛核电站事故废水提出严正交涉。O网页链接 ​
霸气钊只_559,2842707405.0,04月15日 22:06,iPhone客户端,,,,,,-,教你西瓜的另类切法。赵立坚请日本政客用核废水做饭洗衣 t.cn/A6G0ufEX ​
用户7380426805,7380426805.0,04月15日 22:06,科普中国,,,,,,-,日本福岛核废水入海遭到众多国家反对。哪儿来的核废水？会给海洋带来什么影响？除了排到太平洋里，日本真的没别的招儿了吗？ O网页链接 ​
芜湖一口吃俊子,7574099485.0,04月15日 22:06,Android,,,,,,#赵立坚请日本政客用核废水做饭洗衣#,日常生活也用核废水吧 ​
百合粥不加糖,2043163013.0,04月14日 21:40,微博 weibo.com,,,,,,#西方媒体这一次却沉默了# 美国等西方发达国家向大海倾倒核废料，早已有漫长的历史。此次，#日本政府正式决定福岛核废水排海# 不过是对其有样学样。日本和美国等西方发达国家本质上是一丘之貉，西方此举，完全是对人不对事的双标做派。#外交部召见日本驻华大使提出严正交涉# #日本70年前排废致水俣病灾害持续存在#,【海洋在怒吼——发达国家核废料排海的历史】 O海洋在怒吼——发达国家核废料排海的历史 收起全文d
难留少年时,1734366173.0,04月15日 22:06,微博问答,,,,1.0,@褚明宇,-,我围观了@褚明宇 的回答，该问题价值2198.00元，围观仅1元，快来一起围观~ O微博问答 ​
幽香风见,6457030136.0,04月15日 08:53,iPhone客户端,,,,,,-,央行“全面放开和鼓励生育”工作论文全文梳理摘抄 ​
半夏又逢花开,5156098360.0,04月15日 22:06,iPhone客户端,,,,,,#赵立坚请日本政客用核废水做饭洗衣#, 支持用实际行动证明没问题 ​
超可爱的猫猫猫,7313449402.0,04月15日 09:00,荣耀 9X,,,,,,#美国女性之医疗卫生领域#, 你知道谁是第一位获得诺贝尔科学奖的美国女性吗？格蒂·科里（Gerty Cori）是美国生物化学家。1947年，她与丈夫卡尔·科里（Carl Cori）以及阿根廷生理学家贝尔纳多·奥赛（BernardoHoussay）因糖原代谢的发现而获得诺贝尔生理学/医学奖。科里1896年出生于布拉格，年轻时移民美国，1928年加入美国国籍。获得诺贝尔奖之后，她被选为美国艺术和科学院院士、美国国家科学院院士，并被杜鲁门总统任命为美国国家科学基金会董事会成员。2004年，科里夫妇被授予国家化学史里程碑，以表彰他们的成就。 收起全文d
学者路过,2702909702.0,04月15日 22:06,HUAWEI nova手机,,,,,,-,一个35天的孩子，赵立坚请日本政客用核废水做饭洗衣满手的毛毛，说给洗一下，结果怎么也摆不开人家的拳头，握的真紧，生怕把他怎么样了哈哈剧情制作人计划视频制作人出道计划微博喜剧现场 t.cn/A6cit5f7 ​
叁叁叁叁叁寿,1230671201.0,04月15日 22:06,微博问答,,,,,@褚明宇,-,我围观了@褚明宇 的回答，该问题价值2198.00元，围观仅1元，快来一起围观~ O微博问答 ​
铃RingRRR,6232718883.0,04月15日 21:40,微博视频号,,,,,@央视网快看,#日本70年前排废致水俣病灾害持续存在#,【忘了痛吗？】在日本，很多民众至今都难以忘记含有污染物的工业废水对他们的伤害。上世纪50年代，日本熊本县曾经暴发过一次震惊世界的“水俣病”环境公害事件，患者因为脑中枢神经被侵害，轻者口齿不清手足麻痹，重者神经失常甚至死亡，当地畸形婴儿出生率也有所升高。经3年调查，确定罪魁祸首是当地氮肥工厂未经处理直接排放的剧毒甲基汞。@央视网快看 L央视网快看的微博视频 收起全文d
周奕君广州,1774331962.0,04月15日 22:06,微博视频号,,,,1.0,,-,大郎，喝吧。稀释100倍无害了#日本核废水 L周奕君广州的微博视频 ​
迪拜中阿卫视,5623223175.0,04月15日 21:41,微博 weibo.com,,1.0,,5.0,,#外交部部长助理召见日本驻华大使#,【外交部部长助理召见日本驻华大使，就核废水排放提出严正交涉】2021年4月15日，外交部部长助理吴江浩召见日本驻华大使垂秀夫，就日本政府决定以海洋排放方式处置福岛核电站事故废水提出严正交涉。吴江浩指出，日方有关决定置全球海洋环境于不顾，置国际公共健康安全和周边国家人民切身安全利益于不顾，涉嫌违反国际法和国际规则，不是现代文明国家所为。中方对此表示强烈不满和坚决反对。吴江浩表示，中方强烈敦促日方认清自身责任，秉持科学态度，履行国际义务。一是重新审视福岛核电站事故废水处置问题，收回排放入海错误决定；二是在国际机构框架下成立包括中国专家在内的联合技术工作组，确保核废水处置问题严格接受国际评估、核查和监督；三是在同利益攸关方和国际机构协商一致之前，不得擅自启动核废水排海。中方将继续同国际社会一道，密切关注事态发展，保留作出进一步反应的权利。（外交部网站） 收起全文d
安徽反邪教,5964184998.0,04月15日 22:05,小徽徽的Android,,8.0,4.0,2.0,,#外交部召见日本驻华大使提出严正交涉#,【】4月15日，外交部部长助理吴江浩召见日本驻华大使垂秀夫，就日本政府决定以海洋排放方式处置福岛核电站事故废水提出严正交涉。　　吴江浩指出，日方有关决定置全球海洋环境于不顾，置国际公共健康安全和周边国家人民切身安全利益于不顾，涉嫌违反国际法和国际规则，不是现代文明国家所为。中方对此表示强烈不满和坚决反对。　　吴江浩表示，中方强烈敦促日方认清自身责任，秉持科学态度，履行国际义务。一是重新审视福岛核电站事故废水处置问题，收回排放入海错误决定；二是在国际机构框架下成立包括中国专家在内的联合技术工作组，确保核废水处置问题严格接受国际评估、核查和监督；三是在同利益攸关方和国际机构协商一致之前，不得擅自启动核废水排海。中方将继续同国际社会一道，密切关注事态发展，保留作出进一步反应的权利。 收起全文d
自贡共青团,2119083587.0,04月15日 22:05,Android,,1.0,1.0,5.0,,#赵立坚请日本政客用核废水做饭洗衣#】日本一些政客费尽心机想证明核废水“清白”，那就请他们把核废水用来饮用、做饭、洗衣或灌溉。日本别以为得到了美国的“感谢”就吃了定心丸。#赵立坚说美国身体很诚实边点赞边禁止#,【日本大米、鱼类等产品进口。美国食品药品管理局强调，由于辐射和核污染相关公共卫生问题，已加强对日本受管制产品的监管。对美国这种政策，不知日本方面作何解释？（央视新闻）L环球资讯的微博视频 收起全文d
不是摄影师的阿豪,2919224033.0,04月15日 22:05,微博视频号,,,,,,#赵立坚请日本政客用核废水做饭洗衣#,好家伙2011年就预言了 2济南 L不是摄影师的阿豪的微博视频 ​
西青检察官,5042240803.0,04月15日 22:05,HUAWEI Mate 20,,1.0,1.0,2.0,,#外交部召见日本驻华大使提出严正交涉#,【】2021年4月15日，外交部部长助理吴江浩召见日本驻华大使垂秀夫，就日本政府决定以海洋排放方式处置福岛核电站事故废水提出严正交涉。　　吴江浩指出，日方有关决定置全球海洋环境于不顾，置国际公共健康安全和周边国家人民切身安全利益于不顾，涉嫌违反国际法和国际规则，不是现代文明国家所为。中方对此表示强烈不满和坚决反对。　　吴江浩表示，中方强烈敦促日方认清自身责任，秉持科学态度，履行国际义务。一是重新审视福岛核电站事故废水处置问题，收回排放入海错误决定；二是在国际机构框架下成立包括中国专家在内的联合技术工作组，确保核废水处置问题严格接受国际评估、核查和监督；三是在同利益攸关方和国际机构协商一致之前，不得擅自启动核废水排海。中方将继续同国际社会一道，密切关注事态发展，保留作出进一步反应的权利。（外交部网站） 收起全文d
用户6733364051,6733364051.0,04月15日 22:05,腾讯新闻客户端,,,,,@腾讯新闻,#腾讯新闻# 核废水真的能喝？菅义伟看了看瓶子，最终没有喝下去O核废水真的能喝？菅义伟看了看瓶子，最终没有喝下去#, 来自@腾讯新闻 ​
不止损股侠,1723144472.0,04月15日 22:05,360安全浏览器,,,1.0,2.0,,-,鬼子如果真的脑子短路了，把核废水排进太平洋，它永远永远永远子子孙孙都没有好日子过了；不仅仅是与世界人民为敌的问题，还会遭受接二连三没完没了的索赔，还有自己的产业链也会全部垮掉，特别是农产品产业链会被世界人民封杀，资本人才技术都会外流，只留一些老态龙钟的老家伙在孤岛上面凄风苦雨的晒太阳去吧，这个国家没希望了   收起全文d
董律师合肥,2562736901.0,04月15日 22:05,HUAWEI Mate 20 X,,1.0,,,@赵鹏飞:,#韩国外交部就日本核废水入海传唤日本大使#,@赵鹏飞: 中国外交部长吴江浩对日方提出了三点要求： 一是重新审视福岛核电站事故废水处置问题，收回排放入海错误决定； 二是在国际机构框架下成立包括中国专家在内的联合技术工作组，确保核废水处置问题严格接受国际评估、核查和监督； 三是在同利益攸关方和国际机构协商一致之前，不得擅自启动核废水排海。 收起全文d
青年报,1854570915.0,04月15日 22:05,iPhone 11 Pro,,2.0,,4.0,,#外交部召见日本驻华大使#【外交部部长助理吴江浩就日方作出福岛核废水排海决定提出严正交涉】2021年4月15日，外交部部长助理吴江浩召见日本驻华大使垂秀夫，就日本政府决定以海洋排放方式处置福岛核电站事故废水提出严正交涉。　　吴江浩指出，日方有关决定置全球海洋环境于不顾，置国际公共健康安全和周边国家人民切身安全利益于不顾，涉嫌违反国际法和国际规则，不是现代文明国家所为。中方对此表示强烈不满和坚决反对。　　吴江浩表示，中方强烈敦促日方认清自身责任，秉持科学态度，履行国际义务。一是重新审视福岛核电站事故废水处置问题，收回排放入海错误决定；二是在国际机构框架下成立包括中国专家在内的联合技术工作组，确保核废水处置问题严格接受国际评估、核查和监督；三是在同利益攸关方和国际机构协商一致之前，不得擅自启动核废水排海。中方将继续同国际社会一道，密切关注事态发展，保留作出进一步反应的权利。（外交部网站；LX）#赵立坚请日本政客用核废水做饭洗衣#, 收起全文d
贵阳李晓鹏,1403383572.0,04月15日 22:05,一加 9 Pro｜哈苏影像,,,,1.0,,#赵立坚请日本政客用核废水做饭洗衣#,这个建议很好 ​
