博主,id,时间,来源,收藏,转发,评论,点赞,艾特,标签,内容
北极春天2021,3272311911,04月14日 17:19,微博视频号,,1,,,,#赵立坚说请日本官员先喝核废水#】#日本副首相称喝处理核废水没事#,【，赵立坚：那请他喝了再说！ L央视新闻的微博视频 ​
不胖胖zh,5632583432,04月14日 22:57,iPhone客户端,,,1,1,,-,终于明白这个世界sb真的有，核废水是啥能动动脑子吗？知道这玩意危害多大吗？呵呵，你不知道，你只知道装圣人，还道德绑架国家，我建议全批发给他和那些脑残粉，一人一桶，多喝点省的脑子也进水，多好，还环保。听到这个新闻我都直接气到脑袋发麻 O网页链接 ​
Harutamong,2877580893,04月14日 18:54,iPhone客户端,,,,,,-,抱歉，此微博已被作者删除。查看帮助：O网页链接
·蜜桃浦·,6442312570,04月14日 22:57,Android客户端,,,,2,,#赵立坚说请日本官员先喝核废水#,很难不赞同 先喝了再说 ​
小徐今天更好了吗_,3926509057,04月14日 22:57,nova7你在焦点在,,,,,@R1SE-任豪@王志文Kane,#日本大叔讲核废水排海危害#,@R1SE-任豪 @王志文Kane 来，给大叔讲讲你们的计划 ​
峰恋娟20160222,6457450064,04月14日 22:57,微博互粉大厅超话,,,,1,,#三月三# 轩辕生。你们的三月三是怎么过的呢？今天任豪因为发文日本福岛核废水排放事件而引发争议后虽然#任豪回应# 说他本意是呼吁大家关爱关注海洋环境，可还是大量粉丝不买账纷纷#脱粉#,微博互粉大厅二月二龙抬头， ，所以这事你们怎么看？L黑夜守望者2015的微博视频 ​
加力加鱿鱼卷,6517096961,04月14日 22:57,HUAWEI nova 3,,,,1,,-,ccav天天饮食栏目，菅义伟直播核废水炒虾仁，现场不吃完不许走 ​
你的小可爱sw,7275598557,04月14日 00:15,魔仙堡吃瓜基地超话,,,,2,,-,“一定要经得起等待，一定要熬过时间。” ​
黯羽陨殁_ll,1664679887,04月14日 20:46,微博 weibo.com,,,,,,#美国 支持日本福岛污水入海决定# #美国禁止日本食品进入美国# 你日本的亲爹霉国，身体诚实得很呢！沙壁！#日本番茄酱大王停止进口新疆番茄#,你日本亲爹还觊觎我们国家的“钓鱼岛”，啥时候你日本亲爹也成我们国家的一个岛了？要我们帮它们收拾烂摊子？脑子呢？你日本爹精着呢？破罐子破摔了，直接耍无奈了！它们的核事故处理不当，很多各国核专家帮它们商讨了各种方案，是它们想以最少的成本处理核废水，就以全球生灵的生命健康和自然环境为代价，昧着良心、含糊其词的说排入大海就排入大海？要你在这圣母尼玛呢？要你在这呼吁尼玛比呢？就你会呼吁！ 你日本亲爹适合吃核污染食品？我们绿色健康无污染的食品它们配吃吗？ 收起全文d
猫meimeimeow,6577796927,04月14日 22:57,iPhone客户端,,,,,,-,这小编是核废水喝太少了，该多喝点补补🧠 ​
峰恋娟20160222,6457450064,04月14日 22:57,参军超话,,,,,,#三月三# 轩辕生。你们的三月三是怎么过的呢？今天任豪因为发文日本福岛核废水排放事件而引发争议后虽然#任豪回应# 说他本意是呼吁大家关爱关注海洋环境，可还是大量粉丝不买账纷纷#脱粉#,参军二月二龙抬头， ，所以这事你们怎么看？L黑夜守望者2015的微博视频 ​
Dara2233,2273346987,04月14日 18:54,iPhone客户端,,,2,2,,-,抱歉，此微博已被作者删除。查看帮助：O网页链接
一tuo棉花,5181138244,04月14日 22:57,iPad客户端,,,,2,,#日本政府正式决定福岛核废水排海#,学地理的同学教教我什么时候影响到我们国家呀2日本 ​
龙凤成强_果姥爷,5311250163,04月14日 22:57,百度App,,,1,,,-,《日本官员称核废水“喝了没事”，赵立坚：请他喝了再说》此视频已有30万次播放O网页链接 说的好，谁说：”喝了没事”就让他喝。 ​
Uitzhantntf,5716481145,04月14日 22:57,HUAWEI nova 3i,,,,0,,#私生进时代少年团成员住过酒店房间#,哎呦气死了给自己积点德行不行？！吃得太饱了是吧？有毛病啊一个个的，有病赶紧治，精神不正常有精神病医院等你们，实在闲的没事干了，可以去日本喝核废水好歹也算为世界做贡献了 ​​​
·心事只有月亮知·,7279650941,04月14日 22:57,小花老公的Android,,,2,,,#王志文力挺任豪#,那就一起喝核废水吧 ​
峰恋娟20160222,6457450064,04月14日 22:57,参军入伍超话,,,,,,#三月三# 轩辕生。你们的三月三是怎么过的呢？今天任豪因为发文日本福岛核废水排放事件而引发争议后虽然#任豪回应# 说他本意是呼吁大家关爱关注海洋环境，可还是大量粉丝不买账纷纷#脱粉#,参军入伍二月二龙抬头， ，所以这事你们怎么看？L黑夜守望者2015的微博视频 ​
张柒柒Ech,5983885093,04月14日 22:57,生活超话,,,1,9,,#任豪回应# 14日，R1SE成员#任豪#发文谈日本福岛核废水，引发争议，随后他删除微博。刚刚，他发文回应，“如果你的冷嘲热讽能唤起大家的重视，一起呼吁保护这颗地球海洋不被破坏，那我觉得骂骂我也还挺开心的。我不是科学家，我只是和你一样生活在这颗星球的灰尘，谢谢你能看到”。#任豪这是在干什么#, ​ 你赞同任豪的话吗？？？？ 收起全文d
开心快乐是福龙哥专利,2575289542,04月14日 19:17,微博发布平台专业版,,,,,,#赵立坚说请日本官员先喝核废水# #赵立坚说太平洋不是日本的下水道#,【校场：福岛事件中，除了核废水我们还应该关注什么】日本政府于4月13日召开会议，决定在未来两年福岛核废水罐达到蓄水峰值后，将稀释过的废水排入大海。这一决定立刻在国内互联网上引起了轩然大波，成为了自媒体的盛宴。一时间，真真假假的评论充斥了整个网络。这不可避免的会让一般民众对于此事的认知出现偏差，甚至有可能复刻当年的“抢盐”闹剧。所以我们也觉得有必要理清此事的来龙去脉，还原事实的真像。 详见  O除了废水我们还应该关注什么 收起全文d
尼做个人吧,5872988961,04月14日 22:49,三星 Galaxy Note9,,,,,,-,VS ​
杭锦政法2017,6418946237,04月14日 10:29,微博视频号,,,,,,#菅义伟拒绝喝稀释后的福岛核废水#,【】4月13日上午，日本政府正式决定将福岛第一核电站废水稀释后排入海洋，预计2年后开始排放。今天，一段日本首相菅义伟视察福岛第一核电站的视频，在网络热传。2020年9月，菅义伟询问后得知废水“稀释了能喝”，但他最终拒绝并没有饮用。（综合）L共青团中央的微博视频 O这水！菅义伟都不敢喝…… 收起全文d
Jack彼得,6175349732,04月14日 22:57,OPPO K3 硬核少年,,,,,,#任豪回应#,这不是冷嘲热讽的问题，既然关注国际事实就要了解清楚状况，作为公众人物都没搞清楚状况就急吼吼的蹭热度道德绑架自己国家，你的粉丝都被你带偏了 人家日本有能力处理核废水，只是花费大不愿意投入耍小心思你个小傻子当个小明星在台上扎个耳环搔首弄姿，说唱几句吼几嗓子电音，就当自己艺术家，屁点贡献没有好意思要国家帮日本一把你个大傻子都没搞清楚状况瞎歪歪，还帮一把你把家财都捐给日本，移民过去呗 收起全文d
9号刺猬,1283738783,04月14日 22:01,微博 weibo.com,,,,,,#王志文力挺任豪#,前营人王志文力挺任豪，还表示是出于好意的话语，之后又删掉了微博 ​
龙嘻嘻嘻嘻,1824593224,04月14日 17:19,微博视频号,,,,,,#赵立坚说请日本官员先喝核废水#】#日本副首相称喝处理核废水没事#,【，赵立坚：那请他喝了再说！ L央视新闻的微博视频 ​
-RealReal,6062649720,04月14日 22:57,OnePlus 5,,,2,1,,-,任豪好像那种文化程度不太高的2b爱国直男啊...其实他发心可能是想说展示中国在环境保护问题上的大国责任感但这不是哪个国家帮不帮的的问题 核心是那些想倒废水的日本人心大大滴坏的问题 要解决那些搞核废水的日本人 而不是出了事其他国家给他们“擦屁股” ​
峰恋娟20160222,6457450064,04月14日 22:57,百尺河超话,,,,,,#三月三# 轩辕生。你们的三月三是怎么过的呢？今天任豪因为发文日本福岛核废水排放事件而引发争议后虽然#任豪回应# 说他本意是呼吁大家关爱关注海洋环境，可还是大量粉丝不买账纷纷#脱粉#,二月二龙抬头， ，所以这事你们怎么看？L黑夜守望者2015的微博视频 ​
彩云之南滇西蓝,3832175402,04月14日 22:57,百度App,,,2,1,,#云州#,云州 美国逻辑《双标本标！美国一边支持日本核污水入海，一边禁止日本食品进入》2021年4月13日，日本政府决定：以海洋排放方式处置福岛核电站事故核废水。据路透社报道，美国对日本排污水入海的决定予以支持。O网页链接 ​
Amy-Yee_1128,2760190600,04月14日 22:57,nova4自拍极点全面屏,,,,,,-,看个热搜被气死，某些人没有脑子麻烦他们赶紧去多喝几口核废水，没准基因突变还能长出脑子！别在放他们出来祸害别人了！ ​
瓦伦西亚的月亮_,5610510342,04月14日 18:49,Android,,,,,,-,现在脱粉实时，一半是任豪粉丝正在脱粉，另一半是庆幸自己脱粉的早…… ​
袁同学,2490504303,04月14日 17:19,微博视频号,,,,,,#赵立坚说请日本官员先喝核废水#】#日本副首相称喝处理核废水没事#,【，赵立坚：那请他喝了再说！ L央视新闻的微博视频 ​
石柱法院,3947588221,04月14日 22:57,微博视频号,,,3,,,#专家称日本2022年无处储存核废水是虚构的#】13日，绿色和平组织核专家肖恩·伯尼表示，倾倒核废料进入太平洋的决定并非不可避免，长期储存核废料是可行的。伯尼指出，东京电力公司2019年曾承认，核电站附近的土地可用于储存核废料，日本“只是想把问题抛给太平洋”。#核专家称日本政府不值得信任#,【L微丢的微博视频 收起全文d
巍巍崑崙岚,7470116950,04月10日 21:53,HUAWEI Mate 40 Pro,,,,,,-,【新湘江评论•王局志安】王局，曾经的人模狗样，他怒打方舟子的时候看着还是块料，离开央视后就开始吃狗粮了，日本要排核污染的水，他恬不知耻的洗地，一副杂种模样一览无余！一看就是个为钱卖良心的主，他打方舟子，但和方舟子是一路货色！大节有亏，卖主求荣！ 2长沙 ​
坠天姬不在服务区,1450717720,04月14日 17:19,微博视频号,,,1,,,#赵立坚说请日本官员先喝核废水#】#日本副首相称喝处理核废水没事#,【，赵立坚：那请他喝了再说！ L央视新闻的微博视频 ​
我想养只大柴犬,5936672870,04月14日 22:57,nova7你在焦点在,,,,1,,#赵立坚说请日本官员先喝核废水#,然后给任豪倒一杯 ​
无为少女,2830472047,04月14日 22:57,iPhone客户端,,1,,,,#美国支持日本福岛污水入海决定#, 排核废水是全地球生物一起遭殃，只要在地球上就逃不掉，不过是先和后的分别而已，连我都知道的道理，为什么还会有支持的声音  。        但我细细咀嚼之后，我悟出来了！那就是他们要移民去火星了 ​
classic6,1863549464,04月13日 16:55,搞笑视频超话,,,,,,#春日出道计划# 我叫孙火旺 搞笑视频 #日本政府正式决定福岛核废水排海#,我有一个拯救人类的计划，如果能成功，我们M78星云见！ L我叫孙火旺的微博视频 ​
不粘锅的超合金铁锅,7232092894,04月14日 22:57,HUAWEI Mate 20 Pro,,,,,,#日本大叔讲核废水排海危害#,小日本其实就是想狭天子以令诸侯，拿废水威胁诸国帮忙处理，减少损失，甚至赚钱。别看日本政府不赚，但是日本大财阀资本家东京电力血赚啊，看看东电因为核电泄露吃的满嘴流油。 ​
蓝色大海的美智传说,2849132791,04月14日 09:50,微博视频号,,,,,,#V光计划#,【逸语道破：核废水入海危及全球，还有人给日本政府做“文宣”？】日本政府想省事，东电想省钱，但即便日本政府对国际原子能机构影响巨大，他们也根本没有为日本政府开通行证。我们国内的部分自媒体哪里来的自信给日本政府“开绿灯”？说日本核废水安全的“公关稿”请不要再发了。 L沈逸的微博视频 收起全文d
SQ阿倾,2036279851,04月14日 22:56,微博国际版,,,,1,,#王志文力挺任豪#, 好家伙 钱捐了吗通告费给日本了吗有帮忙喝核废水吗什么都没做你说你🐴呢 ​
