博主,id,时间,来源,收藏,转发,评论,点赞,艾特,标签,内容
塞北剑圣,1007640533,04月13日 22:44,哔哩哔哩,,,,,,#哔哩哔哩动画#,美国默许日本向海洋排核废水，这是把一切都变成政治游戏 O美国默许日本向海洋排核废水，这是把一切都变成政治游戏 ​
上帝之鹰_5zn,1647486362,04月13日 22:44,微博 weibo.com,,2,0,6,,#日本政府正式决定福岛核废水排海#, 你心胸这么开阔，把福岛核废水全排你家去好不好？ ​
Ryukikk,7415545501,04月13日 22:37,ʕ•ᴥ•ʔiPhone X,,,,,,-,日本复兴厅今天发布了“放射性氚”的吉祥物，目的是为了宣传“福岛核废水排海无害” ​
提刀探花在缅北,3031762330,04月13日 22:44,卖翡翠的iPhone客户端,,0,9,8,,#赵立坚说日本不能将福岛核废水一倒了之#,二三十年后，有日本核污水的中韩受害者去日本起诉，要求赔偿，但日本以时间太久没有直接证据为由拒绝受理。受害者欲哭无泪四处奔走，正群情激愤，中国公知站了出来，说：“我们不要仇恨，那是上一代日本人干的事，我们为什么要仇恨这一代日本人呢？我们应该小心的，是U型锁。”再过二三十年，等核污水受害者已经快死完了，台湾爆发了太阳花运动，要求删除教科书里日本核污水内容，并声称，那些被核污水感染的人都是自愿的。他们还拿出了王志安的推特内容作为证据，说：“你看，这个人就自愿。” 收起全文d
嘟太,2480105311,04月11日 20:40,iPhone 11 Pro Max,,,,,,-,可能有小伙伴不知道，福岛核电站跟切尔多贝利一样，都是最高等级的核事故，7级，而且相比较而言，日本那个缺德的多的多，断子绝孙那种缺德。这次说要把废水排入太平洋，其实不是第一次说，好几次了，考虑到最晚2022年那些废水没地方放了，所以他们要反复提，直到大家骂不动了，然后他们偷摸把水倒掉，就这么一堆小机灵缺德鬼。 还好那玩意会先跟着洋流去美国，咱们影响不大，心情多少能好点。 收起全文d
种花家的小吃货CC呀,6235873884,04月13日 16:33,微博视频号,,,,,,#赵立坚说日本不能将福岛核废水一倒了之#】今天的外交部例行记者会上，赵立坚答记者问时表示：“福岛第一核电站发生了最高等级的核事故，其产生的废水同正常运行的核电站废水完全是两回事，否则这些年日方也没必要用罐子把这些水严密封装起来。”同时，#赵立坚向日媒列举各方对核废水入海意见#,【并强调：对于这些权威机构和专家的意见，日方应予以诚实回应，而不能充耳不闻，更不能罔顾国际公共利益，将福岛核废水往海里一倒了之。（总台央视记者申杨 张熙）L央视新闻的微博视频 收起全文d
肖战的阔约鸡,7578089682,04月13日 10:02,Redmi 7,,3,,,,#日本政府正式决定福岛核废水排海#,【害人害己！🙃】当地时间13日上午，日本政府召开内阁会议，正式决定将东京电力公司福岛第一核电站内储存的核废水排放入海。（央视） ​
用户7015675120,7015675120,04月13日 22:44,OPPO Reno2 Z,,,,,,#赵立坚说日本不能将福岛核废水一倒了之#,关于某国倾倒某废水的做法，进一步加深了本人不想结婚不想生小孩的想法，理由有三:1，未来我的孩子还能喝到干净的水吗？2，未来我的孩子还能吃到安全的食物吗？3，未来我的孩子还能有健康安全的居住环境吗？           每天努力生活的意义是什么，不就是为了更美好的明天吗，既然今天这么努力了，明天还是要喝废水，那么努力又变得有什么意义!!!某废水倾倒带来的蝴蝶效应会绵延到生活的方方面面!!! 2重庆 收起全文d
阿明锅锅,5623834615,04月13日 16:24,微博视频号,,,,,,#外交部回应美方支持日本核废水入海#,【】今天，外交部发言人赵立坚表示，日本福岛核电站事故核废水处置问题，事关国际海洋环境、食品安全和人类健康。国际权威机构和专家明确指出，福岛核电站含氚废水排入海洋，将对周边国家海洋环境和公众健康造成影响。同时，现有经过处理的废水中仍含有其他放射性核素，需进一步净化处理。“美方向来重视环境问题，希望美方在真正的环境问题上对事不对人，不要让这个重视，被打上引号。”（总台央视记者申杨 张熙）L央视新闻的微博视频 收起全文d
凌天舞动,5625074948,04月13日 22:44,vivo Y30标准版,,,,,,#日本核废水#, ​
刻山人,7338425534,04月13日 17:22,微博视频号,,,,,,#福岛核废水57天可废掉半个太平洋#】#日本核废水入海危害有多大#,【研究机构计算结果显示，？一家来自德国的研究机构计算结果显示，从排放日起，57天内放射性物质就将扩散至太平洋大半区域，3年后美国和加拿大就将遭核污染影响。同时，核废水对海洋环境、渔业资源、食品安全和人类健康将产生重大影响。 L环球资讯的微博视频 收起全文d
大雅堂书画院,2881099692,04月13日 22:44,微博 weibo.com,,1,1,,,#美国支持日本福岛污水入海决定##日本核废水##日本民众集会抗议核废水排海##韩国民众到日本驻首尔大使馆抗议# 【#日韩民众抗议日本核废水排海#】4月13日中午，数百名日本民众在首相官邸前集会，抗议日本政府当天早上正式决定以海洋排放方式处置福岛核电站事故核废水。同日韩国民间团体到日本驻首尔大使馆前，要求日本撤回将福岛核电站污水排放入海的决定，并谴责此举是核恐怖主义。#世家口腔#, L经济观察报的秒拍视频 收起全文d
学生的学校,5852825567,04月13日 22:44,OPPO A7x,,,,1,,#日本核废水#,说不定有些工厂偷偷放过也不一定   ​
阿鹭鹭鹭要暴富,7487815868,04月13日 22:43,iPhone客户端,,,,,,#赵立坚说日本不能将福岛核废水一倒了之#,不准倒！他喵的，好生气啊！小龙虾的季节不让我吃海鲜了就这是？沿海城市太难了！ 2厦门 ​
南方的风会吹来的,3861035072,04月13日 16:33,微博视频号,,,,,,#赵立坚说日本不能将福岛核废水一倒了之#】今天的外交部例行记者会上，赵立坚答记者问时表示：“福岛第一核电站发生了最高等级的核事故，其产生的废水同正常运行的核电站废水完全是两回事，否则这些年日方也没必要用罐子把这些水严密封装起来。”同时，#赵立坚向日媒列举各方对核废水入海意见#,【并强调：对于这些权威机构和专家的意见，日方应予以诚实回应，而不能充耳不闻，更不能罔顾国际公共利益，将福岛核废水往海里一倒了之。（总台央视记者申杨 张熙）L央视新闻的微博视频 收起全文d
明湖晨钟,1039067462,04月13日 22:43,华为手机 畅享玩不停,,,1,,,#人与自然##栖息地##地球村# 话题导引#观察与思考##空间科学# ##人类命运共同体#…即是深度国际的理性思考一一对应地球村的生态保护和可持续性发展理念的！#时间的远方#, 显然，可以找到地球村和平发展理念的快乐大本营但还是要追究责任（谁污染海洋生态）的！『日本核废水入海影响有多大？57天可“废掉”半个太平洋！』O日本核废水入海影响有多大？57天可“废掉”半个太平洋！ 收起全文d
玺雪长情lxloveqianxi,7457405168,04月13日 16:24,微博视频号,,,,,,#外交部回应美方支持日本核废水入海#,【】今天，外交部发言人赵立坚表示，日本福岛核电站事故核废水处置问题，事关国际海洋环境、食品安全和人类健康。国际权威机构和专家明确指出，福岛核电站含氚废水排入海洋，将对周边国家海洋环境和公众健康造成影响。同时，现有经过处理的废水中仍含有其他放射性核素，需进一步净化处理。“美方向来重视环境问题，希望美方在真正的环境问题上对事不对人，不要让这个重视，被打上引号。”（总台央视记者申杨 张熙）L央视新闻的微博视频 收起全文d
悭D啦baby-Sands,2012416582,04月13日 18:50,微博视频号,,,,,,#哆啦A梦懂的道理日本政府却不懂##日本政府曾提5种方案排污入海成本最低#,十年前，他们道歉；十年后，他们忘了！网友：躬酱精神（央视） L辽宁共青团的微博视频 ​
小吴是小肥,5484008318,04月13日 22:43,iPhone客户端,,,,5,,#赵立坚说日本不能将福岛核废水一倒了之#,今天下班回家妈妈跟我说刚刚跟爸爸开视频 他俩都有点后悔把我和妹妹生下来 因为他们已经过了四十多年了而我和妹妹的人生差不多刚刚开始 现在环境越来越差 日本还要把核废水一倒了之 不知道再过几十年后 这个地球究竟是什么样子的日美真是🧠有问题 既然自称无害 两国人民齐心协力 每人一天喝十升增加增加智力吧拜托 就无语💩 收起全文d
classic6,1863549464,04月13日 22:23,华为Mate40保时捷设计,,,,,,#v光计划#, 发现脚盆🐔在忽悠，一群无脑奇行种在狂舔，说下背景：福岛出的是7级事故，反应堆堆芯融毁部分烧穿安全壳，所以，那地方就是一滩在那散发高热的核燃料，用一堆水浸泡着在冷却，不要鬼扯什么正常反应堆的冷却水。另，记住东电不靠谱，他有系统做了处理，但是掉链子无数次所以不值得相信。 ​
焦糖松饼喵喵子,5110440902,04月13日 17:22,微博视频号,,,,,,#福岛核废水57天可废掉半个太平洋#】#日本核废水入海危害有多大#,【研究机构计算结果显示，？一家来自德国的研究机构计算结果显示，从排放日起，57天内放射性物质就将扩散至太平洋大半区域，3年后美国和加拿大就将遭核污染影响。同时，核废水对海洋环境、渔业资源、食品安全和人类健康将产生重大影响。 L环球资讯的微博视频 收起全文d
云次方浪浪钉GC女孩马佳惹,1986212173,04月13日 13:58,微博 weibo.com,,,,,@寡情薄倖宅幽霜,-,切尔诺贝利VS福岛核电站一个看得眼泪下来了，一个看得血压上去了（图：@寡情薄倖宅幽霜 ） ​
國老1947八窗口,5540347019,04月13日 16:33,微博视频号,,,,,,#赵立坚说日本不能将福岛核废水一倒了之#】今天的外交部例行记者会上，赵立坚答记者问时表示：“福岛第一核电站发生了最高等级的核事故，其产生的废水同正常运行的核电站废水完全是两回事，否则这些年日方也没必要用罐子把这些水严密封装起来。”同时，#赵立坚向日媒列举各方对核废水入海意见#,【并强调：对于这些权威机构和专家的意见，日方应予以诚实回应，而不能充耳不闻，更不能罔顾国际公共利益，将福岛核废水往海里一倒了之。（总台央视记者申杨 张熙）L央视新闻的微博视频 收起全文d
叶春片一的兰尔爱,3073234133,04月13日 17:22,微博视频号,,,,,,#福岛核废水57天可废掉半个太平洋#】#日本核废水入海危害有多大#,【研究机构计算结果显示，？一家来自德国的研究机构计算结果显示，从排放日起，57天内放射性物质就将扩散至太平洋大半区域，3年后美国和加拿大就将遭核污染影响。同时，核废水对海洋环境、渔业资源、食品安全和人类健康将产生重大影响。 L环球资讯的微博视频 收起全文d
王子飘飘然的新衣,6520761666,04月13日 22:43,给啵的新衣Android,,,,,,#日本核废水#, 日本人不是很文明的嘛？现在呢？不要毁了海洋 海洋很美的好吗？保护海洋 人人有责 反对日本核废水 ​
银河赵老哥财经,6872299160,04月13日 22:43,微博 weibo.com,,,,,,#日本政府正式决定福岛核废水排海#,可以操作养殖板块，长源电力 sz000966 上午先看看有没有人给我拉上去 没有人拉 老哥要低吸高抛或者砸盘了 ​​​​
戴着霖铛的小兔,7308491264,04月13日 22:43,🪐nova7Android,,,,,,#福岛核废水57天可废掉半个太平洋#,真是自私啊…… ​
趋势与投机,3177963194,04月13日 22:35,华为Mate40保时捷设计,,,,,,-,海洋被污染，生产海产品的公司涨停了，好像逻辑不通？其实逻辑是通的。日本干污染海洋的事，韩国抵制日产海鲜，我国也可能会抵制日产海鲜，那国产海鲜将受益。还有，这家公司是小盘股，低价股，问题股，符合目前资金的选美要求。 ​
路辰的花草果茶,6173070587,04月13日 21:20,微博视频号,,1,,,,-,10年前，他们道歉；10年后，他们忘了。（央视网快看） L共青团中央的微博视频 ​​​
景行R,5789722915,04月13日 22:43,iPhone 12,,2,4,4,,#赵立坚说日本不能将福岛核废水一倒了之#,日本这个操蛋国家十年了，对福岛核电站问题讨论了三个方案，水蒸气释放、地下填埋和海洋排放。前两个只对日本本岛产生负面影响，最后理所当然选择了一个拉大家一起垫背的海洋排放。然后出来讲：对不起大家我们要排核废水到太平洋了，真的没有办法了（鞠躬🙇。中韩抗议、台湾不讲话、美国支持、国际原子能机构表示“欢迎”（有病？。经过川普的折腾以后，美帝的遮羞布是完全不要了。在全球安全治理议题上搞政治的党同伐异，人类社会寻求共治、良治、善治基本没戏了。08年的金融危机就像一个多米诺骨牌，一系列的连锁反应。我们这代人从全球火热繁荣到金融危机，再到全球疫情肆虐，估计之后还会经历未来全球环境愈加恶化。愿这个乱糟糟的世界一切都好。晚安。 收起全文d
椰爷爷,7544214176,04月13日 22:43,Android,,,,,,#日本核废水#,马的，小日本鬼有病吧 ​
小笙说话,7169713061,04月13日 22:43,iQOO Z1x 5G流畅先锋,,,,1,,#如何看待日本福岛核废水排海#,虽然废水不会直接飘向我国本土，但就能排放吗？1.对自然环境产生巨大影响，严重危害生态环境2.人类站在食物链最顶端，如果食用到了受污染的食物也会间接对人体造成影响3.有人说排入大海之后会被地球上的所有水资源稀释，并不会有害，但是离排放点附近的国家，自然环境及动物能等到稀释的那一天吗？稀释之后就没事了吗？（参考第二点） 收起全文d
LEtrangeron111,5866477719,04月13日 22:43,HUAWEI Mate 20,,,1,0,,#赵立坚说日本不能将福岛核废水一倒了之#,又不是处理不了 就是资本家不想花钱罢了 明明跟切尔诺贝利一样福岛也有隐瞒拖延的过错 但苏联是用人命去补救 倒是日本一件事拖了十年都处理不好 结果欧美就抓住苏联一直做文章 到日本就闭麦了 日本这模样就是要敲诈威胁吧 它是要全世界买单不然就拉全人类下水 ​
ppppppeak,7305988096,04月13日 22:43,微博国际版,,,,,,#日本核废水#,  真就不想对某个日本人进行攻击 但这个大和民族确实是特别缺德 ​
夏目友人家的猫老师,5212721577,04月13日 22:43,荣耀 9X PRO,,,,2,,#日本政府正式决定福岛核废水排海#, 小时候看到的一篇报道声称：“地球可以存在50多亿年”，小时候的水是清澈的，食物是干净的，天空是蓝色的……今天看了日本的这个做法，这不是在自掘人类的坟墓吗？难道说🇯🇵认为自己把污水掉到，自己就可以高枕无忧了？等出了事，然后再像图片中一样“鞠躬🙇道歉”？可真是“🇯🇵精神”呀！今天很冷，本来应该越来越暖和的季节，冷的像深秋…… 收起全文d
风雪琴乐园,3546717292,04月13日 17:22,微博视频号,,,,,,#福岛核废水57天可废掉半个太平洋#】#日本核废水入海危害有多大#,【研究机构计算结果显示，？一家来自德国的研究机构计算结果显示，从排放日起，57天内放射性物质就将扩散至太平洋大半区域，3年后美国和加拿大就将遭核污染影响。同时，核废水对海洋环境、渔业资源、食品安全和人类健康将产生重大影响。 L环球资讯的微博视频 收起全文d
圣神帝王皇,5843745689,04月12日 01:16,百度App,,,,,,-,《全世界都怒了，日本还要把核污水排向太平洋？》全世界都无法淡定了。日本政府日前“基本决定”将福岛第一核电站的上百万吨核污水排入大海后，立即引发全球的关注、不安与愤怒。O网页链接 ​
商业地产运营,1563042101,04月13日 22:43,iPhone客户端,,,,,,#赵立坚说日本不能将福岛核废水一倒了之#】外交部例行记者会上，赵立坚答记者问时表示：“福岛第一核电站发生了最高等级的核事故，其产生的废水同正常运行的核电站废水完全是两回事，否则这些年日方也没必要用罐子把这些水严密封装起来。”同时，#赵立坚向日媒列举各方对核废水入海意见#,【并强调：对于这些权威机构和专家的意见，日方应予以诚实回应，而不能充耳不闻，更不能罔顾国际公共利益，将福岛核废水往海里一倒了之。L央视新闻的微博视频 收起全文d
用户6575593730,6575593730,04月13日 22:43,荣耀30 5G,,,,,,#日本核废水#, ​
等待萧何,5118158043,04月13日 22:43,荣耀 9X,,,,,,#如何看待日本福岛核废水排海#,刺身、寿司看来是不能吃了！ ​
用户7019264074,7019264074,04月13日 22:43,学习强国客户端,,,,,,-,新华国际时评：排放核废水入海，日方不可一意孤行 O网页链接 ​
甘墨枭,5647371571,04月13日 21:20,微博视频号,,,,,,-,10年前，他们道歉；10年后，他们忘了。（央视网快看） L共青团中央的微博视频 ​​​
羽鳴千秋,7358137054,04月13日 21:22,微博 weibo.com,,,,,,#日本政府竟然制作了放射性氚吉祥物#, 日本复兴厅，为宣传“福岛核污水排放入海”无害，今天发布了一个“放射性氚”的吉祥物 😱 真是服了…… ​
快乐一起分享1982,2074833043,04月13日 22:43,同步圈APP,,,,1,,-,120万顿核废水排入太平洋，美国支持日本，西方国家咋不联合起来抵制，什么所谓的民主，人权呢，都去哪里了？都是些什么骚操作[发怒][发怒][发怒][发怒] 日方不得擅自启动排海！外交部表态 O日方不得擅自启动排海！外交部表态 O网页链接 ​
用户6096517318,6096517318,04月13日 22:43,荣耀30 Pro 5G,,,,,,#赵立坚说日本不能将福岛核废水一倒了之#,帮日本恶行解释的东西一看就是收了日本外务省的钱、没爹没妈的脑残玩意。 ​
Liu-_-Uil,2254796293,04月13日 22:43,iPhone客户端,,,,,,#日本政府正式决定福岛核废水排海##Zombie#, ​
缓归矣2018,5670868137,04月13日 13:58,微博 weibo.com,,,,,@寡情薄倖宅幽霜,-,切尔诺贝利VS福岛核电站一个看得眼泪下来了，一个看得血压上去了（图：@寡情薄倖宅幽霜 ） ​
C蔡瑞婷,5123217138,04月13日 17:22,微博视频号,,,,,,#福岛核废水57天可废掉半个太平洋#】#日本核废水入海危害有多大#,【研究机构计算结果显示，？一家来自德国的研究机构计算结果显示，从排放日起，57天内放射性物质就将扩散至太平洋大半区域，3年后美国和加拿大就将遭核污染影响。同时，核废水对海洋环境、渔业资源、食品安全和人类健康将产生重大影响。 L环球资讯的微博视频 收起全文d
漫卷沙城,6474646005,04月13日 09:30,微博视频号,,,,,,-,【凤凰评论：日政府不顾反对坚持排污，将有损形象】尽管日本国内外反对声音不断，但日本政府仍然一意孤行，坚持排放核污水入海，来看凤凰卫视时事评论员吴学兰对日本“一倒了之”行为的观察。 L凤凰卫视的微博视频 ​
ccccccct07,3944157277,04月13日 22:42,微博 weibo.com,,,,,,#日本核废水排海后海鲜能放心吃吗##重启之极海听雷#,今天连着中了两个小奖 真好呀耶 ​
Megan抱你在逆流人潮,2059333877,04月13日 22:42,iPhone 12,,,,1,,#赵立坚说日本不能将福岛核废水一倒了之#,人类离毁灭不远了。。。还有啥魔幻的事情没见过 ​
Helle倾城,6993172607,04月13日 22:42,Redmi K40,,,,1,,#日本政府正式决定福岛核废水排海#,日本上表美皇排核废料的事得到消息了！竟然许！​他是看我在亚洲日渐强盛，才故意准许日本的请求！ ​
晓楠泷,2091258891,04月13日 22:42,朱一龙的小笼包,,,,8,,#赵立坚说日本不能将福岛核废水一倒了之#,日本是神经病吗？自己想死拉着全世界？？ ​
AC蓦然回首,1686199162,04月13日 22:42,腾讯视频,,,1,2,@腾讯视频,#日本政府正式决定福岛核废水排海#, 外交部批日本核废水排海：不能将福岛核废水往海里一倒了之！ @腾讯视频 L外交部批日本核废水排海：不能将福岛核废水往海里一倒了之！ ​
梨棠不是妮棠,6422510066,04月13日 22:42,5G自拍手机vivo S6,,,,1,,#福岛核废水57天可废掉半个太平洋#,大海不是垃圾桶🙏 ​
江西检察,5260967454,04月13日 19:25,微博 weibo.com,,,,1,,#多方表态反对日本核废水入海#】日本政府正式决定向海洋排放福岛第一核电站核废水。绿色和平组织核专家提醒，日核废水所含碳14在数千年内都存在危险，并可能造成基因损害。核废水处置问题事关国际海洋环境、食品安全和人类健康，各方严重关切↓↓#专家提醒日核废水可能造成基因损害#,【反对一倒了之！ ​
许诺princess,2711312720,04月13日 16:33,微博视频号,,,1,1,,#赵立坚说日本不能将福岛核废水一倒了之#】今天的外交部例行记者会上，赵立坚答记者问时表示：“福岛第一核电站发生了最高等级的核事故，其产生的废水同正常运行的核电站废水完全是两回事，否则这些年日方也没必要用罐子把这些水严密封装起来。”同时，#赵立坚向日媒列举各方对核废水入海意见#,【并强调：对于这些权威机构和专家的意见，日方应予以诚实回应，而不能充耳不闻，更不能罔顾国际公共利益，将福岛核废水往海里一倒了之。（总台央视记者申杨 张熙）L央视新闻的微博视频 收起全文d
Sweety超级777,5316099811,04月13日 17:22,微博视频号,,,,1,,#福岛核废水57天可废掉半个太平洋#】#日本核废水入海危害有多大#,【研究机构计算结果显示，？一家来自德国的研究机构计算结果显示，从排放日起，57天内放射性物质就将扩散至太平洋大半区域，3年后美国和加拿大就将遭核污染影响。同时，核废水对海洋环境、渔业资源、食品安全和人类健康将产生重大影响。 L环球资讯的微博视频 收起全文d
粉刺阿姨,2238033110,04月13日 22:42,iPhone客户端,,,,5,,#日本政府正式决定福岛核废水排海#, 是真的搞不懂了，你日全体移民外太空？？就不在地球生活了？？？？贱不贱呐？？？？ ​
中国经营报,1650111241,04月13日 14:58,微博 weibo.com,,2,4,7,,#日本政府正式决定福岛核废水排海#【日本因何决定核污水排海？成本最低、追责和索赔难度极大】#专家称核废水恐损害人类DNA# 福岛核事故是史上最严重的核事故之一，作为事故后核电站退役工作的重要环节，放射性污水处理方案的选择，由于可能波及全球诸多国家，造成长期与深远的影响，因此绝不应该只由日本自己算经济账，还应当由各利害攸关方一起算一算国际公共利益的责任账、方案可靠性与执行可信度的技术账，以及如何处理排放造成损害的善后账。#美国支持日本福岛污水入海决定#, O日本因何决定核污水排海？成本最低、追责和索赔难度极大 收起全文d
李铠同,3478519265,04月13日 17:22,微博视频号,,,,,,#福岛核废水57天可废掉半个太平洋#】#日本核废水入海危害有多大#,【研究机构计算结果显示，？一家来自德国的研究机构计算结果显示，从排放日起，57天内放射性物质就将扩散至太平洋大半区域，3年后美国和加拿大就将遭核污染影响。同时，核废水对海洋环境、渔业资源、食品安全和人类健康将产生重大影响。 L环球资讯的微博视频 收起全文d
小叶浅浅,3468226620,04月13日 22:42,nova7你在焦点在,,,,,,#如何看待日本福岛核废水排海#,希望梅开三度种蘑菇，谁种不重要，关键是种给谁，怎么种 ​
Hana呦几,5281974114,04月13日 22:42,iPhone客户端,,,,,,#日本核废水#,半夜刷到这，深深担忧😔 2合肥 ​
归去晚来,1776408501,04月13日 22:42,HUAWEI Mate 20 Pro,,,,1,,-,在博尔顿和特朗普的压力下，加拿大扣留晚舟女士，印度在南边主动搞事，特下了后，印度也撤了，汇丰的证据也浮现了。拜登上来后，小日本想倒核废水了，光明正大地脱亚入美，政治里，到处都是投名状。 ​
Preference4U,3031262063,04月13日 22:42,Android,,,,,,#日本核废水#,？？？？这是在干什么？脑子进了核废水了？打算一国污染，全球治理吗？？？ ​
honghong7799,2607548445,04月13日 17:22,微博视频号,,,,,,#福岛核废水57天可废掉半个太平洋#】#日本核废水入海危害有多大#,【研究机构计算结果显示，？一家来自德国的研究机构计算结果显示，从排放日起，57天内放射性物质就将扩散至太平洋大半区域，3年后美国和加拿大就将遭核污染影响。同时，核废水对海洋环境、渔业资源、食品安全和人类健康将产生重大影响。 L环球资讯的微博视频 收起全文d
儒逸19660510,1588401692,04月13日 22:42,新浪博客,,,,,,-,发表了博文《调整行情，核废水相关概念股走强，袖珍次新股反弹》消息面上，日本正式宣布将核废水排入大海。周二，A股分化，沪指横盘整理，创业板震荡反弹；午后股指走弱，沪指跌破3400点。行业方面，酿酒、农牧O调整行情，核废水相关概念股走强，袖珍次新股反弹 ​
中国证券报,1315587597,04月13日 22:42,微博 weibo.com,,,,2,,-,【57天“废掉”半个太平洋！核污染防治概念股爆发，这家公司两连板后紧急澄清】4月13日，日本正式决定将福岛第一核电站上百万吨核废水排入大海，该话题再次冲上热搜。受此消息影响，A股核污染防治概念股集体爆发。大量投资者在交易所互动平台上询问上市公司“核污染”处理相关业务，多家公司密集回应。O57天“废掉”半个太平洋！核污染防治概念股爆发，这家公司两连板后紧急澄清 收起全文d
今天小梅早睡了嘛,6053951093,04月13日 22:42,nova6 5G自拍大不一样,,2,,8,,#赵立坚说日本不能将福岛核废水一倒了之#,紧跟时事 ​
钱厚华的生活,5369115403,04月13日 22:42,iPhone客户端,,,,1,,-,天不灭人人自灭         ——日本福岛核废水排海害人害己 ​
大四璽,6423540850,04月13日 22:42,nova7Pro你在焦点在,,,,,,#福岛核废水57天可废掉半个太平洋#,卑鄙无耻下流 ​
皮皮鲁,1863229063,04月13日 22:42,书香四月Android,,,2,3,,#儿童安全##皮皮鲁送你100条命##皮皮鲁安全特工队##日本政府正式决定福岛核废水排海##日本核污水57天将污染半个太平洋# 今天，是我国傣族的泼水节开始的日子，而日本政府决定以海洋排放方式处置福岛核电站事故废水，面对“日式泼水”，外交部就此发布重要谈话并且高度重视。皮皮鲁也为未来的地球安全感到担忧。核辐射带来的危害相信大家都知道，由海洋污染蒸发成气体，再经过大自然的循环系统到达生物体内只是时间问题。之前红蓝鼻子用甲醛毒气攻击被幻影号化解，特工队有鲁西西的防护罩保护免受伤害，但是大家没有幻影号，也没有防护罩，只能希望核泄漏的事故不要再发生，核污染的行为能够得到制止。#图书推荐#,皮皮鲁送你100条命儿童安全百科(套装共6册)-郑渊洁皮皮鲁送你100条命儿童安全百科口袋书-郑渊洁原著 L皮皮鲁的微博视频 收起全文d
北京广播,1905653985,04月13日 22:42,iPhone客户端,,,,,,#福岛核废水57天可废掉半个太平洋#】#日本核废水入海危害有多大#,【研究机构计算结果显示，？一家来自德国的研究机构计算结果显示，从排放日起，57天内放射性物质就将扩散至太平洋大半区域，3年后美国和加拿大就将遭核污染影响。同时，核废水对海洋环境、渔业资源、食品安全和人类健康将产生重大影响。 L环球资讯的微博视频 收起全文d
用户7364851364,7364851364,04月13日 22:42,荣耀10 AI变色更潮美,,,,,,#赵立坚说日本不能将福岛核废水一倒了之##赵立坚说日本不能将福岛核废水一倒了之#, ​
郭桑人柱力,7447370822,04月13日 22:42,iQOO Z1x 5G流畅先锋,,,,,@菅义伟,#日本民众反对政府将核废水排海#,我建议日本用核污水炒菜这样你们就可以变成喷射战士了@菅义伟 请问身为第99位首相，您要不要先炒两个菜？尝尝鲜？ ​
20减7等于14,1670253380,04月13日 22:42,iPhone客户端,,,,,,#福岛核废水57天可废掉半个太平洋#,既然都符合要求了，不如再处理一下，当矿泉水卖给🇺🇸吧，还能赚💰，又不浪费 ​
一只坐在冰上拔毛的北极能,5325956375,04月13日 17:22,微博视频号,,,,,,#福岛核废水57天可废掉半个太平洋#】#日本核废水入海危害有多大#,【研究机构计算结果显示，？一家来自德国的研究机构计算结果显示，从排放日起，57天内放射性物质就将扩散至太平洋大半区域，3年后美国和加拿大就将遭核污染影响。同时，核废水对海洋环境、渔业资源、食品安全和人类健康将产生重大影响。 L环球资讯的微博视频 收起全文d
junezhuang,1401207391,04月13日 22:42,小米8周年旗舰手机,,,,,,-,要是日本核废水无害，真的可以二次利用，为啥要排到海里，国内替日本洗白的明白人，你们说呢？咱们国内一批公知和一些慕洋犬却还说网上抗议是带风向，排核废水很正常，外国都认可了…… O网页链接 ​
你的好友阿朱,5918827512,04月13日 19:00,华为Mate40保时捷设计,,,,,@五岳散人,#v光计划#, 你看看你看看，日本首相都没勇气喝，真不如让@五岳散人 这类极品去日本首相，估计还知道摆个pose，喝个寂寞。还有啊，都拿来给首相试喝了，别在瞎哔哔是海水啦赶紧有汞酱精神的换文案吧。 ​
Gravity_CB,5702334061,04月13日 22:42,OPPO A11,,,,,,#福岛核废水57天可废掉半个太平洋#,……………………………………美日滚 ​
OK_boomer,7338378339,2020年10月25日 08:53,iPhone客户端,,,,,,#微博公开课##日本政府拟将福岛核污水排入海中#,什么是核废水，什么又是福岛的核废水？它到底能排到海里去吗？ L科学火箭叔的微博视频 ​
湾湾网,5648118904,04月13日 22:42,微博 weibo.com,,,,,,-,发布了头条文章：《21.04.13重点解析【全球派對】可惡！日本決定排核廢水，毒害亞洲30年》  O21.04.13重点解析【全球派對】可惡！日本決定排核廢水，毒害亞洲30年 ​
我是糖宝的小睫毛,2684216940,04月13日 22:42,iPhone 11 Pro Max(金色),,,1,1,,#赵立坚说日本不能将福岛核废水一倒了之##日本核污水57天将污染半个太平洋##日本#, 并不是不想讨论，，是原以为发酵一天会有个更好的解决，最后却等来了嘤嘤嘤住在沿海的我招谁惹谁了 ​
芦苇花乄,2727276241,04月13日 22:42,小米Max3 大屏大电量,,,,1,,#日本核废水#,小日本太tmd缺德了，这是要霍霍全人类啊，坚决抵制，gj层面想想办法制止啊！别让咱们的子孙后代过上基因变异的恐怖日子，想想都可怕！ 2广元 ​
布衣天下修仙者,5444574536,04月13日 22:42,搜狗高速浏览器,,,,,,-,印度总理莫迪：现如今卖海产品供不应求啊。农产品也是一样，加紧出口。现如今日本放出核废水排放太平洋，谁也不敢食用海鲜啦。有钱不敢吃啊，现在只有印度有。供不应求啊。赶紧着上啊。打时间差呀。 ​​​​
